"","...1","Division","Season","Spectators","Date","Home","Away","HG","AG","HS","AS","HST","AST","HF","AF","HY","AY","HR","AR","AvgH","AvgD","AvgA","Avg.2.5","Avg.2.5.1","HP","AP","ProbH","ProbD","ProbA","HEP","AEP","goalsDiff","pointsDiff","expPointsDiff","shotsDiff","shotsTargetDiff","foulsDiff","yellowDiff","redDiff","Season_c"
"1001",1001,"E1",10,"Yes","03.08.2019","Wigan","Cardiff",3,2,12,13,4,4,9,15,2,4,0,0,2.99,3.19,2.46,2.08,1.74,3,0,0.3171833,0.2972972,0.3855195,1.248847,1.453856,1,3,-0.2050087,-1,0,-6,-2,0,0
"1002",1002,"E1",10,"Yes","03.08.2019","Nott'm Forest","West Brom",1,2,15,12,4,3,8,6,0,1,0,0,2.42,3.29,2.97,1.91,1.9,0,3,0.3920989,0.2884132,0.319488,1.46471,1.246877,-1,-3,0.2178327,3,1,2,-1,0,0
"1003",1003,"E1",10,"Yes","04.08.2019","Bristol City","Leeds",1,3,13,18,3,4,8,12,3,2,0,0,3.02,3.32,2.36,1.94,1.87,0,3,0.3135485,0.2852158,0.4012358,1.225861,1.488923,-2,-3,-0.2630619,-5,-1,-4,1,0,0
"1004",1004,"E1",10,"Yes","05.08.2019","Huddersfield","Derby",1,2,14,11,2,3,18,14,0,0,0,0,2.19,3.34,3.35,2.04,1.77,0,3,0.4330092,0.2839192,0.2830717,1.582947,1.133134,-1,-3,0.4498125,3,-1,4,0,0,0
"1005",1005,"E1",10,"Yes","10.08.2019","Leeds","Nott'm Forest",1,1,14,6,4,1,12,12,2,2,0,0,1.5,4.18,6.67,1.79,2.02,1,1,0.6314171,0.2265851,0.1419978,2.120836,0.6525786,0,0,1.468258,8,3,0,0,0,0
"1006",1006,"E1",10,"Yes","10.08.2019","Birmingham","Bristol City",1,1,12,8,3,5,6,11,2,3,0,0,2.59,3.18,2.8,2.12,1.72,1,1,0.3650347,0.2973082,0.3376571,1.392412,1.31028,0,0,0.08213281,4,-2,-5,-1,0,0
"1007",1007,"E1",10,"Yes","10.08.2019","Cardiff","Luton",2,1,16,8,4,2,13,11,2,2,0,0,1.88,3.45,4.3,1.91,1.9,3,0,0.504506,0.2749192,0.2205747,1.788437,0.9366434,1,3,0.8517939,8,2,2,0,0,0
"1008",1008,"E1",10,"Yes","10.08.2019","Charlton","Stoke",3,1,5,12,3,3,10,11,0,0,0,0,3.31,3.35,2.19,2.01,1.8,3,0,0.2857571,0.2823451,0.4318978,1.139616,1.578038,2,3,-0.4384219,-7,0,-1,0,0,0
"1009",1009,"E1",10,"Yes","10.08.2019","Derby","Swansea",0,0,17,13,3,3,8,14,2,1,0,0,2.23,3.31,3.27,1.96,1.85,1,1,0.4245071,0.2859972,0.2894957,1.559519,1.154484,0,0,0.4050343,4,0,-6,1,0,0
"1010",1010,"E1",10,"Yes","10.08.2019","Fulham","Blackburn",2,0,12,9,2,0,9,15,0,2,0,0,1.76,3.86,4.41,1.67,2.19,3,0,0.5390686,0.2457929,0.2151385,1.862999,0.8912084,2,3,0.9717903,3,2,-6,-2,0,0
"1011",1011,"E1",10,"Yes","10.08.2019","Hull","Reading",2,1,14,13,5,4,23,12,2,2,0,0,2.06,3.49,3.52,1.83,1.98,3,0,0.4596676,0.2713224,0.26901,1.650325,1.078352,1,3,0.5719727,1,1,11,0,0,0
"1012",1012,"E1",10,"Yes","10.08.2019","Middlesbrough","Brentford",0,1,14,9,5,2,10,17,0,1,0,0,2.4,3.32,2.94,1.91,1.89,0,3,0.393822,0.2846906,0.3214874,1.466157,1.249153,-1,-3,0.217004,5,3,-7,-1,0,0
"1013",1013,"E1",10,"Yes","10.08.2019","Preston","Wigan",3,0,16,11,5,6,13,18,1,2,0,0,2.15,3.29,3.48,2.09,1.74,3,0,0.4402743,0.2877172,0.2720085,1.60854,1.103743,3,3,0.5047972,5,-1,-5,-1,0,0
"1014",1014,"E1",10,"Yes","10.08.2019","QPR","Huddersfield",1,1,17,6,5,4,14,20,2,5,0,0,2.67,3.23,2.68,2.04,1.78,1,1,0.3542464,0.2928291,0.3529246,1.355568,1.351603,0,0,0.003965445,11,1,-6,-3,0,0
"1015",1015,"E1",10,"Yes","10.08.2019","Sheffield Weds","Barnsley",2,0,16,11,7,3,10,22,1,1,0,0,2.22,3.28,3.32,2.03,1.78,3,0,0.4263476,0.2885645,0.2850879,1.567607,1.143828,2,3,0.4237792,5,4,-12,0,0,0
"1016",1016,"E1",10,"Yes","10.08.2019","West Brom","Millwall",1,1,10,9,4,2,17,15,1,2,0,0,1.9,3.48,4.1,1.9,1.9,1,1,0.4976631,0.2717126,0.2306243,1.764702,0.9635856,0,0,0.8011161,1,2,2,-1,0,0
"1017",1017,"E1",10,"Yes","16.08.2019","Huddersfield","Fulham",1,2,6,17,1,8,13,14,2,2,0,0,3.25,3.29,2.28,2.05,1.77,0,3,0.2929733,0.2894113,0.4176154,1.168331,1.542258,-1,-3,-0.3739264,-11,-7,-1,0,0,0
"1018",1018,"E1",10,"Yes","17.08.2019","Barnsley","Charlton",2,2,13,12,3,5,15,21,4,3,0,0,2.01,3.46,3.74,1.93,1.88,1,1,0.4720637,0.2742336,0.2537027,1.690425,1.035342,0,0,0.6550831,1,-2,-6,1,0,0
"1019",1019,"E1",10,"Yes","17.08.2019","Blackburn","Middlesbrough",1,0,14,9,3,2,16,11,5,3,0,0,2.43,3.22,3.01,2.09,1.74,3,0,0.390325,0.2945621,0.3151129,1.465537,1.239901,1,3,0.2256364,5,1,5,2,0,0
"1020",1020,"E1",10,"Yes","17.08.2019","Brentford","Hull",1,1,15,20,4,4,18,11,1,1,0,0,1.68,3.97,4.86,1.66,2.22,1,1,0.5653382,0.2392363,0.1954255,1.935251,0.8255129,0,0,1.109738,-5,0,7,0,0,0
"1021",1021,"E1",10,"Yes","17.08.2019","Bristol City","QPR",2,0,9,15,3,2,11,11,2,2,0,0,2.07,3.33,3.73,2.03,1.79,3,0,0.4594361,0.2855954,0.2549685,1.663904,1.050501,2,3,0.6134026,-6,1,0,0,0,0
"1022",1022,"E1",10,"Yes","17.08.2019","Luton","West Brom",1,2,8,24,4,3,10,6,2,0,0,0,2.69,3.38,2.6,1.8,2.01,0,3,0.3532978,0.2811749,0.3655273,1.341068,1.377757,-1,-3,-0.03668862,-16,1,4,2,0,0
"1023",1023,"E1",10,"Yes","17.08.2019","Millwall","Sheffield Weds",1,0,3,21,2,9,6,16,1,1,1,0,2.55,3.07,2.97,2.32,1.6,3,0,0.3718571,0.3088716,0.3192713,1.424443,1.266685,1,3,0.1577576,-18,-7,-10,0,1,0
"1024",1024,"E1",10,"Yes","17.08.2019","Nott'm Forest","Birmingham",3,0,14,9,5,2,8,10,0,2,0,0,2.02,3.28,3.92,2.15,1.7,3,0,0.4692281,0.2889758,0.2417961,1.69666,1.014364,3,3,0.6822959,5,3,-2,-2,0,0
"1025",1025,"E1",10,"Yes","17.08.2019","Stoke","Derby",2,2,19,8,5,6,13,17,3,3,0,0,2.29,3.16,3.34,2.21,1.66,1,1,0.414884,0.3006596,0.2844564,1.545312,1.154029,0,0,0.3912828,11,-1,-4,0,0,0
"1026",1026,"E1",10,"Yes","17.08.2019","Swansea","Preston",3,2,13,17,4,5,12,10,0,1,0,0,2.29,3.32,3.18,1.95,1.86,3,0,0.4149576,0.2862207,0.2988217,1.531094,1.182686,1,3,0.3484078,-4,-1,2,-1,0,0
"1027",1027,"E1",10,"Yes","17.08.2019","Wigan","Leeds",0,2,6,20,2,6,17,19,3,2,1,0,4.29,3.56,1.86,1.9,1.91,0,3,0.2216554,0.2671072,0.5112374,0.9320733,1.800819,-2,-3,-0.8687461,-14,-4,-2,1,1,0
"1028",1028,"E1",10,"Yes","18.08.2019","Reading","Cardiff",3,0,14,14,6,7,6,13,1,2,0,0,3.41,3.29,2.19,2.05,1.77,3,0,0.2782762,0.2884261,0.4332977,1.123255,1.588319,3,3,-0.4650644,0,-1,-7,-1,0,0
"1029",1029,"E1",10,"Yes","20.08.2019","Birmingham","Barnsley",2,0,14,6,6,1,13,11,1,1,0,0,2.24,3.3,3.33,2.07,1.76,3,0,0.4252676,0.2886665,0.2860659,1.564469,1.146864,2,3,0.4176051,8,5,2,0,0,0
"1030",1030,"E1",10,"Yes","20.08.2019","Derby","Bristol City",1,2,18,8,4,3,12,8,2,1,0,0,2.15,3.33,3.48,1.93,1.88,0,3,0.4418012,0.285247,0.2729519,1.61065,1.104103,-1,-3,0.5065479,10,1,4,1,0,0
"1031",1031,"E1",10,"Yes","20.08.2019","Hull","Blackburn",0,1,12,13,1,5,19,5,4,1,0,0,2.37,3.42,2.97,1.8,2.01,0,3,0.4014513,0.2781987,0.32035,1.482553,1.239249,-1,-3,0.2433038,-1,-4,14,3,0,0
"1032",1032,"E1",10,"Yes","20.08.2019","Middlesbrough","Wigan",1,0,13,11,3,1,17,11,2,2,0,0,1.95,3.34,4.17,2.1,1.73,3,0,0.4874581,0.2845938,0.227948,1.746968,0.968438,1,3,0.7785303,2,2,6,0,0,0
"1033",1033,"E1",10,"Yes","20.08.2019","Sheffield Weds","Luton",1,0,9,10,3,2,21,3,2,1,0,0,1.86,3.56,4.3,1.89,1.92,3,0,0.5115011,0.267245,0.221254,1.801748,0.9310068,1,3,0.8707414,-1,1,18,1,0,0
"1034",1034,"E1",10,"Yes","21.08.2019","Cardiff","Huddersfield",2,1,24,8,6,3,15,12,1,1,0,0,2.05,3.34,3.78,2.09,1.74,3,0,0.4638003,0.2846678,0.2515319,1.676069,1.039264,1,3,0.6368051,16,3,3,0,0,0
"1035",1035,"E1",10,"Yes","21.08.2019","Charlton","Nott'm Forest",1,1,8,14,3,3,9,19,3,3,0,0,2.65,3.25,2.72,2.04,1.78,1,1,0.358468,0.2922893,0.3492427,1.367693,1.340017,0,0,0.02767584,-6,0,-10,0,0,0
"1036",1036,"E1",10,"Yes","21.08.2019","Fulham","Millwall",4,0,11,7,7,1,11,11,2,1,0,0,1.66,3.87,5.25,1.83,1.98,3,0,0.5730229,0.2457928,0.1811844,1.964861,0.7893459,4,3,1.175515,4,6,0,1,0,0
"1037",1037,"E1",10,"Yes","21.08.2019","Leeds","Brentford",1,0,11,5,4,1,8,13,2,1,0,0,1.61,4.16,5.26,1.72,2.12,3,0,0.5906316,0.2285858,0.1807827,2.00048,0.7709338,1,3,1.229547,6,3,-5,1,0,0
"1038",1038,"E1",10,"Yes","21.08.2019","Preston","Stoke",3,1,8,8,5,2,16,6,2,2,0,0,2.43,3.19,3.04,2.16,1.69,3,0,0.3904576,0.2974332,0.3121092,1.468806,1.233761,2,3,0.2350452,0,3,10,0,0,0
"1039",1039,"E1",10,"Yes","21.08.2019","QPR","Swansea",1,3,22,10,3,5,10,13,2,3,0,0,2.53,3.28,2.83,2.03,1.79,0,3,0.3751874,0.2893976,0.3354149,1.41496,1.295642,-2,-3,0.1193176,12,-2,-3,-1,0,0
"1040",1040,"E1",10,"Yes","21.08.2019","West Brom","Reading",1,1,20,10,4,5,9,11,2,2,0,0,1.65,3.95,5.23,1.72,2.11,1,1,0.5769644,0.2410105,0.1820251,1.971904,0.7870858,0,0,1.184818,10,-1,-2,0,0,0
"1041",1041,"E1",10,"Yes","24.08.2019","Derby","West Brom",1,1,11,13,4,4,12,18,1,1,0,0,2.45,3.38,2.83,1.84,1.97,1,1,0.3860145,0.2798034,0.3341821,1.437847,1.28235,0,0,0.155497,-2,0,-6,0,0,0
"1042",1042,"E1",10,"Yes","24.08.2019","Barnsley","Luton",1,3,17,16,5,7,17,12,3,1,0,0,2.25,3.46,3.09,1.78,2.03,0,3,0.4204429,0.2734094,0.3061477,1.534738,1.191853,-2,-3,0.3428855,1,-2,5,2,0,0
"1043",1043,"E1",10,"Yes","24.08.2019","Blackburn","Cardiff",0,0,9,13,2,3,9,14,1,3,0,0,2.33,3.3,3.1,2.02,1.8,1,1,0.4068889,0.2872882,0.3058229,1.507955,1.204757,0,0,0.3031978,-4,-1,-5,-2,0,0
"1044",1044,"E1",10,"Yes","24.08.2019","Charlton","Brentford",1,0,3,22,1,4,12,10,1,3,0,0,3.06,3.4,2.31,1.9,1.91,3,0,0.3101087,0.2790979,0.4107934,1.209424,1.511478,1,3,-0.302054,-19,-3,2,-2,0,0
"1045",1045,"E1",10,"Yes","24.08.2019","Fulham","Nott'm Forest",1,2,20,11,6,3,8,11,2,4,0,0,1.65,3.89,5.18,1.86,1.95,0,3,0.5738231,0.2433954,0.1827815,1.964865,0.7917399,-1,-3,1.173125,9,3,-3,-2,0,0
"1046",1046,"E1",10,"Yes","24.08.2019","Huddersfield","Reading",0,2,10,11,2,4,8,18,1,1,0,0,2.15,3.29,3.5,2.04,1.78,0,3,0.4409597,0.2881651,0.2708752,1.611044,1.100791,-2,-3,0.5102533,-1,-2,-10,0,0,0
"1047",1047,"E1",10,"Yes","24.08.2019","Hull","Bristol City",1,3,16,10,6,4,11,13,0,3,0,0,2.46,3.35,2.84,1.87,1.93,0,3,0.3845377,0.2823769,0.3330854,1.43599,1.281633,-2,-3,0.1543567,6,2,-2,-3,0,0
"1048",1048,"E1",10,"Yes","24.08.2019","Middlesbrough","Millwall",1,1,11,12,2,4,13,10,0,2,0,0,1.99,3.39,3.88,2.21,1.66,1,1,0.4762115,0.279546,0.2442425,1.708181,1.012273,0,0,0.695907,-1,-2,3,-2,0,0
"1049",1049,"E1",10,"Yes","24.08.2019","Preston","Sheffield Weds",2,1,8,11,4,3,10,16,0,3,0,0,2.43,3.21,3,2.09,1.73,3,0,0.3895584,0.2948993,0.3155423,1.463574,1.241526,1,3,0.2220483,-3,1,-6,-3,0,0
"1050",1050,"E1",10,"Yes","24.08.2019","QPR","Wigan",3,1,20,9,5,3,13,16,2,4,0,0,1.95,3.53,3.87,1.9,1.91,3,0,0.4863142,0.2686438,0.245042,1.727586,1.00377,2,3,0.7238164,11,2,-3,-2,0,0
"1051",1051,"E1",10,"Yes","24.08.2019","Stoke","Leeds",0,3,7,21,2,10,9,11,0,2,0,0,3.53,3.52,2.05,1.93,1.87,0,3,0.2684714,0.2692341,0.4622946,1.074648,1.656118,-3,-3,-0.5814697,-14,-8,-2,-2,0,0
"1052",1052,"E1",10,"Yes","25.08.2019","Swansea","Birmingham",3,0,12,4,6,0,8,13,1,5,0,0,1.91,3.47,4.09,2.03,1.78,3,0,0.4956814,0.272839,0.2314796,1.759883,0.9672778,3,3,0.7926055,8,6,-5,-4,0,0
"1053",1053,"E1",10,"Yes","30.08.2019","Cardiff","Fulham",1,1,9,11,2,4,16,8,1,3,0,1,2.83,3.43,2.48,1.78,2.03,1,1,0.3371315,0.278158,0.3847105,1.289552,1.43229,0,0,-0.1427371,-2,-2,8,-2,-1,0
"1054",1054,"E1",10,"Yes","31.08.2019","Bristol City","Middlesbrough",2,2,18,22,5,6,13,11,1,1,0,0,2.01,3.43,3.79,1.99,1.82,1,1,0.4725119,0.2768947,0.2505934,1.69443,1.028675,0,0,0.6657555,-4,-1,2,0,0,0
"1055",1055,"E1",10,"Yes","31.08.2019","Birmingham","Stoke",2,1,12,7,4,3,24,12,2,1,0,0,2.84,3.1,2.64,2.42,1.56,3,0,0.3342373,0.3062045,0.3595583,1.308916,1.384879,1,3,-0.07596301,5,1,12,1,0,0
"1056",1056,"E1",10,"Yes","31.08.2019","Brentford","Derby",3,0,22,5,8,0,12,13,0,2,0,0,1.98,3.5,3.82,1.9,1.91,3,0,0.4798375,0.2714509,0.2487116,1.710963,1.017586,3,3,0.6933777,17,8,-1,-2,0,0
"1057",1057,"E1",10,"Yes","31.08.2019","Leeds","Swansea",0,1,21,7,3,2,15,10,2,2,0,0,1.59,4.13,5.55,1.69,2.17,0,3,0.5982742,0.2303283,0.1713975,2.025151,0.7445207,-1,-3,1.28063,14,1,5,0,0,0
"1058",1058,"E1",10,"Yes","31.08.2019","Luton","Huddersfield",2,1,13,13,4,3,18,14,2,2,0,0,2.08,3.45,3.55,1.92,1.89,3,0,0.4568684,0.2754453,0.2676863,1.646051,1.078504,1,3,0.5675464,0,1,4,0,0,0
"1059",1059,"E1",10,"Yes","31.08.2019","Millwall","Hull",1,1,13,7,5,3,10,14,2,4,0,1,2.16,3.28,3.51,2.14,1.7,1,1,0.439769,0.289604,0.2706271,1.608911,1.101485,0,0,0.5074257,6,2,-4,-2,-1,0
"1060",1060,"E1",10,"Yes","31.08.2019","Nott'm Forest","Preston",1,1,10,12,2,5,11,7,4,1,0,0,2.23,3.24,3.39,2.07,1.76,1,1,0.4262413,0.2933698,0.2803888,1.572094,1.134536,0,0,0.4375575,-2,-3,4,3,0,0
"1061",1061,"E1",10,"Yes","31.08.2019","Reading","Charlton",0,2,19,14,3,5,14,14,1,3,0,0,1.99,3.57,3.69,1.84,1.97,0,3,0.4769358,0.265855,0.2572093,1.696662,1.037483,-2,-3,0.6591795,5,-2,0,-2,0,0
"1062",1062,"E1",10,"Yes","31.08.2019","Sheffield Weds","QPR",1,2,7,11,2,5,22,13,4,3,0,0,2.02,3.36,3.84,1.98,1.83,0,3,0.4700944,0.2826163,0.2472893,1.6929,1.024484,-1,-3,0.6684155,-4,-3,9,1,0,0
"1063",1063,"E1",10,"Yes","31.08.2019","West Brom","Blackburn",3,2,21,7,8,4,15,16,2,2,0,0,1.84,3.69,4.22,1.76,2.06,3,0,0.5168856,0.2577424,0.2253719,1.808399,0.9338582,1,3,0.8745411,14,4,-1,0,0,0
"1064",1064,"E1",10,"Yes","31.08.2019","Wigan","Barnsley",0,0,12,13,4,3,12,18,1,4,0,1,2.2,3.43,3.25,1.88,1.93,1,1,0.4313464,0.2766653,0.2919883,1.570704,1.15263,0,0,0.4180742,-1,1,-6,-3,-1,0
"1065",1065,"E1",10,"Yes","13.09.2019","Derby","Cardiff",1,1,13,13,5,4,13,10,2,2,0,0,2.55,3.4,2.76,1.83,1.99,1,1,0.3739837,0.2804878,0.3455285,1.402439,1.317073,0,0,0.08536585,0,1,3,0,0,0
"1066",1066,"E1",10,"Yes","14.09.2019","Fulham","West Brom",1,1,17,9,6,3,13,10,2,1,0,0,2.04,3.55,3.55,1.7,2.16,1,1,0.4652687,0.2673657,0.2673657,1.663172,1.069463,0,0,0.593709,8,3,3,1,0,0
"1067",1067,"E1",10,"Yes","14.09.2019","Blackburn","Millwall",2,0,14,14,8,3,10,6,0,1,0,0,2.12,3.35,3.55,2.14,1.71,3,0,0.4484267,0.2837805,0.2677928,1.629061,1.087159,2,3,0.5419015,0,5,4,-1,0,0
"1068",1068,"E1",10,"Yes","14.09.2019","Charlton","Birmingham",0,1,12,11,3,6,7,18,1,3,0,0,2.25,3.29,3.27,2.13,1.71,0,3,0.4215916,0.2883225,0.2900859,1.553097,1.15858,-1,-3,0.3945169,1,-3,-11,-2,0,0
"1069",1069,"E1",10,"Yes","14.09.2019","Hull","Wigan",2,2,16,10,3,3,15,16,2,6,0,0,2.02,3.45,3.71,1.82,1.99,1,1,0.4694876,0.2748884,0.255624,1.683351,1.04176,0,0,0.6415909,6,0,-1,-4,0,0
"1070",1070,"E1",10,"Yes","14.09.2019","Middlesbrough","Reading",1,0,10,18,2,7,12,17,0,3,0,0,2.09,3.42,3.57,1.97,1.84,3,0,0.4552604,0.2782147,0.266525,1.643996,1.07779,1,3,0.5662062,-8,-5,-5,-3,0,0
"1071",1071,"E1",10,"Yes","14.09.2019","Preston","Brentford",2,0,4,8,2,2,12,16,2,1,0,0,2.7,3.35,2.6,1.91,1.89,3,0,0.3515641,0.2833502,0.3650858,1.338042,1.378607,2,3,-0.04056509,-4,0,-4,1,0,0
"1072",1072,"E1",10,"Yes","14.09.2019","QPR","Luton",3,2,18,14,3,3,15,15,2,1,0,0,1.99,3.59,3.69,1.68,2.18,3,0,0.4776432,0.264766,0.2575908,1.697696,1.037538,1,3,0.6601573,4,0,0,1,0,0
"1073",1073,"E1",10,"Yes","14.09.2019","Stoke","Bristol City",1,2,12,12,4,3,13,12,2,3,1,0,2.15,3.3,3.51,2.05,1.78,0,3,0.4416862,0.2877653,0.2705485,1.612824,1.099411,-1,-3,0.513413,0,1,1,-1,1,0
"1074",1074,"E1",10,"Yes","14.09.2019","Swansea","Nott'm Forest",0,1,9,14,1,2,7,17,2,1,0,0,1.95,3.64,3.79,1.79,2.03,0,3,0.4877511,0.2612952,0.2509537,1.724548,1.014156,-1,-3,0.7103921,-5,-1,-10,1,0,0
"1075",1075,"E1",10,"Yes","15.09.2019","Huddersfield","Sheffield Weds",0,2,9,13,6,4,8,14,2,3,0,0,2.68,3.19,2.72,2.13,1.71,0,3,0.3539297,0.2973454,0.3487249,1.359135,1.34352,-2,-3,0.01561455,-4,2,-6,-1,0,0
"1076",1076,"E1",10,"Yes","15.09.2019","Barnsley","Leeds",0,2,17,21,6,7,11,11,1,0,0,0,6.38,4.3,1.5,1.71,2.13,0,3,0.1484328,0.2202329,0.6313343,0.6655314,2.114236,-2,-3,-1.448704,-4,-1,0,1,0,0
"1077",1077,"E1",10,"Yes","21.09.2019","Leeds","Derby",1,1,13,4,5,1,8,12,0,4,0,0,1.39,4.94,7.49,1.59,2.35,1,1,0.6816831,0.1918096,0.1265073,2.236859,0.5713315,0,0,1.665527,9,4,-4,-4,0,0
"1078",1078,"E1",10,"Yes","21.09.2019","Birmingham","Preston",0,1,7,4,2,3,12,12,0,0,0,0,2.77,3.15,2.67,2.29,1.61,0,3,0.3428393,0.3014809,0.3556797,1.329999,1.36852,-1,-3,-0.03852127,3,-1,0,0,0,0
"1079",1079,"E1",10,"Yes","21.09.2019","Brentford","Stoke",0,0,12,11,2,4,13,6,1,2,0,0,1.87,3.61,4.15,1.89,1.92,1,1,0.5079732,0.2631329,0.2288939,1.787052,0.9498147,0,0,0.8372377,1,-2,7,-1,0,0
"1080",1080,"E1",10,"Yes","21.09.2019","Bristol City","Swansea",0,0,11,15,2,2,8,10,1,1,0,1,2.4,3.52,2.83,1.75,2.08,1,1,0.3952765,0.2695067,0.3352168,1.455336,1.275157,0,0,0.180179,-4,0,-2,0,-1,0
"1081",1081,"E1",10,"Yes","21.09.2019","Cardiff","Middlesbrough",1,0,9,11,1,0,10,12,1,2,0,0,2.06,3.39,3.63,1.89,1.91,3,0,0.4597357,0.2793674,0.2608969,1.658575,1.062058,1,3,0.5965166,-2,1,-2,-1,0,0
"1082",1082,"E1",10,"Yes","21.09.2019","Luton","Hull",0,3,6,14,2,4,7,17,0,2,0,0,2.18,3.67,3.1,1.62,2.29,0,3,0.4353066,0.2585745,0.3061189,1.564494,1.176931,-3,-3,0.3875633,-8,-2,-10,-2,0,0
"1083",1083,"E1",10,"Yes","21.09.2019","Millwall","QPR",1,2,13,14,5,3,8,8,2,3,0,0,2.54,3.24,2.84,2.03,1.79,0,3,0.3733688,0.2927027,0.3339285,1.412809,1.294488,-1,-3,0.1183211,-1,2,0,-1,0,0
"1084",1084,"E1",10,"Yes","21.09.2019","Nott'm Forest","Barnsley",1,0,11,13,1,5,6,10,2,3,0,0,1.72,3.8,4.84,1.82,2,3,0,0.5530963,0.2503488,0.1965549,1.909638,0.8400135,1,3,1.069624,-2,-4,-4,-1,0,0
"1085",1085,"E1",10,"Yes","21.09.2019","Reading","Blackburn",1,2,16,9,3,5,14,14,2,2,0,0,2.4,3.38,2.92,1.83,1.98,0,3,0.3949483,0.2804367,0.324615,1.465282,1.254282,-1,-3,0.2109998,7,-2,0,0,0,0
"1086",1086,"E1",10,"Yes","21.09.2019","Sheffield Weds","Fulham",1,1,12,9,5,2,15,11,2,1,0,0,2.81,3.36,2.49,1.91,1.9,1,1,0.3372882,0.2820773,0.3806345,1.293942,1.423981,0,0,-0.1300388,3,3,4,1,0,0
"1087",1087,"E1",10,"Yes","21.09.2019","Wigan","Charlton",2,0,17,13,4,3,16,13,1,1,0,0,2.17,3.42,3.32,1.89,1.92,3,0,0.4370405,0.2773035,0.285656,1.588425,1.134271,2,3,0.4541535,4,1,3,0,0,0
"1088",1088,"E1",10,"Yes","22.09.2019","West Brom","Huddersfield",4,2,17,5,7,2,13,9,0,0,0,0,1.65,3.93,5.15,1.82,1.99,3,0,0.5746348,0.2412589,0.1841063,1.965163,0.7935778,2,3,1.171586,12,5,4,0,0,0
"1089",1089,"E1",10,"Yes","27.09.2019","Fulham","Wigan",2,0,21,5,6,0,14,16,2,3,0,0,1.5,4.41,6.43,1.63,2.29,3,0,0.6355592,0.2161766,0.1482642,2.122854,0.6609692,2,3,1.461885,16,6,-2,-1,0,0
"1090",1090,"E1",10,"Yes","27.09.2019","Stoke","Nott'm Forest",2,3,23,6,8,4,9,16,0,4,0,0,2.39,3.12,3.23,2.47,1.54,0,3,0.3990481,0.3056811,0.2952709,1.502825,1.191494,-1,-3,0.3113316,17,4,-7,-4,0,0
"1091",1091,"E1",10,"Yes","28.09.2019","QPR","West Brom",0,2,5,15,0,7,21,10,1,2,1,0,2.59,3.47,2.64,1.68,2.19,0,3,0.3666417,0.2736605,0.3596977,1.373586,1.352754,-2,-3,0.02083192,-10,-7,11,-1,1,0
"1092",1092,"E1",10,"Yes","28.09.2019","Blackburn","Luton",1,2,16,8,2,5,11,8,1,2,0,0,1.78,3.85,4.34,1.68,2.19,0,3,0.5340523,0.2469125,0.2190353,1.849069,0.9040183,-1,-3,0.945051,8,-3,3,-1,0,0
"1093",1093,"E1",10,"Yes","28.09.2019","Charlton","Leeds",1,0,3,19,3,4,9,15,3,1,0,0,6.42,4.52,1.48,1.68,2.18,3,0,0.1479686,0.2101678,0.6418637,0.6540735,2.135759,1,3,-1.481685,-16,-1,-6,2,0,0
"1094",1094,"E1",10,"Yes","28.09.2019","Derby","Birmingham",3,2,7,17,4,6,9,18,3,1,0,0,2.23,3.21,3.41,2.12,1.72,3,0,0.4257742,0.295787,0.2784388,1.573109,1.131103,1,3,0.442006,-10,-2,-9,2,0,0
"1095",1095,"E1",10,"Yes","28.09.2019","Huddersfield","Millwall",1,1,15,15,6,4,12,12,1,0,0,1,2.46,3.06,3.13,2.35,1.59,1,1,0.3861207,0.3104107,0.3034686,1.468773,1.220817,0,0,0.2479561,0,2,0,1,-1,0
"1096",1096,"E1",10,"Yes","28.09.2019","Hull","Cardiff",2,2,12,8,3,3,11,11,2,0,0,0,2.5,3.36,2.81,1.8,2.02,1,1,0.37969,0.2825075,0.3378025,1.421578,1.295915,0,0,0.1256625,4,0,0,2,0,0
"1097",1097,"E1",10,"Yes","28.09.2019","Middlesbrough","Sheffield Weds",1,4,9,12,2,6,10,19,0,3,0,0,2.44,3.13,3.08,2.22,1.66,0,3,0.3888387,0.3031203,0.308041,1.469636,1.227243,-3,-3,0.242393,-3,-4,-9,-3,0,0
"1098",1098,"E1",10,"Yes","28.09.2019","Preston","Bristol City",3,3,9,15,3,7,11,12,1,1,0,0,2.04,3.46,3.66,1.9,1.91,1,1,0.4657722,0.2746171,0.2596107,1.671934,1.053449,0,0,0.6184844,-6,-4,-1,0,0,0
"1099",1099,"E1",10,"Yes","28.09.2019","Swansea","Reading",1,1,17,12,4,5,8,14,0,3,0,0,1.88,3.59,4.16,1.76,2.07,1,1,0.5061754,0.2650723,0.2287523,1.783598,0.9513293,0,0,0.8322691,5,-1,-6,-3,0,0
"1100",1100,"E1",10,"Yes","29.09.2019","Barnsley","Brentford",1,3,10,13,3,5,11,8,0,0,0,0,3.73,3.55,1.99,1.75,2.07,0,3,0.2547721,0.2676902,0.4775377,1.032007,1.700303,-2,-3,-0.6682967,-3,-2,3,0,0,0
"1101",1101,"E1",10,"Yes","01.10.2019","Blackburn","Nott'm Forest",1,1,21,10,6,4,9,10,2,1,0,0,2.08,3.46,3.56,1.92,1.89,1,1,0.4575767,0.275075,0.2673482,1.647805,1.07712,0,0,0.5706856,11,2,-1,1,0,0
