"","Division","Season","Capacity","Spectators","Covid","Occupancy","Date","Home","Away","HG","AG","HS","AS","HST","AST","HF","AF","HY","AY","HR","AR","AvgH","AvgD","AvgA","Avg.2.5","Avg.2.5.1","HP","AP","ProbH","ProbD","ProbA","HEP","AEP","goalsDiff","shotsDiff","shotsTargetDiff","pointsDiff","expPointsDiff","foulsDiff","yellowDiff","redDiff","Season_c"
"2488","E0",6,30089,27534,"No",0.915085247100269,"13.01.2016","Stoke","Norwich",3,1,14,5,4,2,5,8,0,1,0,1,2,3.32,4.03,2.18,1.67,3,0,0.4764883,0.2870411,0.2364706,1.716506,0.9964529,2,9,2,3,0.720053,-3,-1,-1,-6
"2489","E0",6,21088,20711,"No",0.98212253414264,"13.01.2016","Swansea","Sunderland",2,4,10,7,5,5,9,12,2,0,1,0,1.76,3.57,4.97,2.14,1.7,0,3,0.5413828,0.2669002,0.191717,1.891049,0.8420513,-2,3,0,-3,1.048997,-3,2,1,-6
"2490","E0",6,36284,35776,"No",0.985999338551428,"13.01.2016","Tottenham","Leicester",0,1,21,10,5,2,13,10,1,0,0,0,1.75,3.75,4.78,1.82,1.99,0,3,0.5456206,0.2546229,0.1997565,1.891485,0.8538924,-1,11,3,-3,1.037592,3,1,0,-6
"2491","E0",6,42682,33690,"No",0.789325711072583,"16.01.2016","Aston Villa","Leicester",1,1,14,12,5,5,13,15,3,2,0,0,3.52,3.31,2.16,2.2,1.66,1,1,0.2707772,0.2879564,0.4412665,1.100288,1.611756,0,2,0,0,-0.511468,-2,1,0,-6
"2492","E0",6,11239,11189,"No",0.995551205623276,"16.01.2016","Bournemouth","Norwich",3,0,15,10,8,3,8,13,1,1,0,0,1.88,3.49,4.35,2.07,1.75,3,0,0.5073912,0.2733225,0.2192863,1.795496,0.9311814,3,5,5,3,0.8643147,-5,0,0,-6
"2493","E0",6,42000,41500,"No",0.988095238095238,"16.01.2016","Chelsea","Everton",3,3,14,9,7,4,12,5,1,1,0,0,1.79,3.77,4.49,1.78,2.03,1,1,0.5337704,0.2534347,0.2127949,1.854746,0.8918194,0,5,3,0,0.9629265,7,0,0,-6
"2494","E0",6,55017,54041,"No",0.982260028718396,"16.01.2016","Man City","Crystal Palace",4,0,17,9,4,3,10,11,0,2,0,0,1.38,5.01,8.13,1.61,2.28,3,0,0.6919502,0.190597,0.1174528,2.266448,0.5429554,4,8,1,3,1.723492,-1,-2,0,-6
"2495","E0",6,52338,49754,"No",0.950628606366311,"16.01.2016","Newcastle","West Ham",2,1,23,10,10,3,9,4,1,0,0,0,2.5,3.34,2.86,1.95,1.85,3,0,0.3812968,0.2854018,0.3333014,1.429292,1.285306,1,13,7,3,0.1439862,5,1,0,-6
"2496","E0",6,32384,30751,"No",0.949573863636364,"16.01.2016","Southampton","West Brom",3,0,9,9,5,0,10,11,0,0,0,0,1.71,3.6,5.46,2.27,1.63,3,0,0.5592257,0.2656322,0.1751421,1.943309,0.7910585,3,0,5,3,1.152251,-1,0,0,-6
"2497","E0",6,36284,35776,"No",0.985999338551428,"16.01.2016","Tottenham","Sunderland",4,1,26,5,11,2,8,13,0,2,0,0,1.35,5,9.24,1.66,2.2,3,0,0.7061629,0.190664,0.1031731,2.309153,0.5001834,3,21,9,3,1.808969,-5,-2,0,-6
"2498","E0",6,45000,43910,"No",0.975777777777778,"17.01.2016","Liverpool","Man United",0,1,19,7,4,1,6,18,0,2,0,0,2.29,3.24,3.29,2.24,1.63,0,3,0.4161744,0.294148,0.2896776,1.542671,1.163181,-1,12,3,-3,0.3794903,-12,-2,0,-6
"2499","E0",6,30089,27534,"No",0.915085247100269,"17.01.2016","Stoke","Arsenal",0,0,14,8,6,3,16,10,0,0,0,0,4.11,3.47,1.93,2,1.81,1,1,0.231805,0.2745586,0.4936364,0.9699735,1.755468,0,6,3,0,-0.7854945,6,0,0,-6
"2500","E0",6,21088,20711,"No",0.98212253414264,"18.01.2016","Swansea","Watford",1,0,10,13,2,2,8,11,2,2,0,0,2.39,3.2,3.15,2.39,1.57,3,0,0.3991052,0.2980817,0.3028131,1.495397,1.206521,1,-3,0,3,0.2888761,-3,0,0,-6
"2501","E0",6,26047,24636,"No",0.945828694283411,"23.01.2016","Crystal Palace","Tottenham",1,3,11,24,3,11,11,12,2,2,0,0,3.48,3.3,2.18,2.17,1.69,0,3,0.2739069,0.2888473,0.4372459,1.110568,1.600585,-2,-13,-8,-3,-0.4900169,-1,0,0,-6
"2502","E0",6,32773,32021,"No",0.977054282488634,"23.01.2016","Leicester","Stoke",3,0,15,3,5,2,10,13,0,1,0,0,2.04,3.36,3.83,2.16,1.68,3,0,0.4673378,0.2837408,0.2489214,1.685754,1.030505,3,12,3,3,0.6552491,-3,-1,0,-6
"2503","E0",6,75500,75286,"No",0.997165562913907,"23.01.2016","Man United","Southampton",0,1,8,7,1,2,11,8,0,0,0,0,1.88,3.37,4.55,2.36,1.58,0,3,0.5073437,0.2830285,0.2096277,1.80506,0.9119117,-1,1,-1,-3,0.893148,3,0,0,-6
"2504","E0",6,27244,26972,"No",0.99001615034503,"23.01.2016","Norwich","Liverpool",4,5,6,13,5,7,10,14,0,1,0,0,4.08,3.42,1.96,2.12,1.71,0,3,0.2339392,0.2790854,0.4869755,0.9809029,1.740012,-1,-7,-2,-3,-0.7591088,-4,-1,0,-6
"2505","E0",6,48707,43071,"No",0.884287679389,"23.01.2016","Sunderland","Bournemouth",1,1,10,15,5,5,5,9,1,1,0,0,2.94,3.26,2.48,2.12,1.71,1,1,0.3239051,0.2921107,0.3839842,1.263826,1.444063,0,-5,0,0,-0.1802375,-4,0,0,-6
"2506","E0",6,21577,20594,"No",0.954442230152477,"23.01.2016","Watford","Newcastle",2,1,13,11,5,2,10,12,2,1,0,0,2.05,3.39,3.75,2.07,1.74,3,0,0.4648165,0.2810837,0.2540997,1.675533,1.043383,1,2,3,3,0.6321505,-2,1,0,-6
"2507","E0",6,26850,24631,"No",0.917355679702048,"23.01.2016","West Brom","Aston Villa",0,0,4,15,0,4,7,13,0,1,0,0,2.13,3.17,3.82,2.53,1.5,1,1,0.4485279,0.3013768,0.2500954,1.64696,1.051663,0,-11,-4,0,0.5952974,-6,-1,0,-6
"2508","E0",6,35345,34910,"No",0.987692742962229,"23.01.2016","West Ham","Man City",2,2,10,16,3,3,11,15,2,3,0,0,4.98,3.87,1.7,1.71,2.12,1,1,0.1917092,0.2466956,0.5615952,0.8218232,1.931481,0,-6,0,0,-1.109658,-4,-1,0,-6
"2509","E0",6,60704,59944,"No",0.987480231945177,"24.01.2016","Arsenal","Chelsea",0,1,9,12,1,6,14,13,1,3,1,0,2.04,3.43,3.76,1.94,1.87,0,3,0.4678789,0.278272,0.2538492,1.681909,1.039819,-1,-3,-5,-3,0.6420891,1,-2,1,-6
"2510","E0",6,39571,38124,"No",0.963432816961917,"24.01.2016","Everton","Swansea",1,2,20,7,2,5,5,12,0,3,0,0,1.68,3.75,5.31,1.95,1.86,0,3,0.56677,0.253913,0.1793171,1.954223,0.7918641,-1,13,-3,-3,1.162359,-7,-3,0,-6
"2511","E0",6,60704,59944,"No",0.987480231945177,"02.02.2016","Arsenal","Southampton",0,0,21,14,11,3,11,19,2,1,0,0,1.76,3.58,5,2.07,1.74,1,1,0.5424111,0.2666602,0.1909287,1.893893,0.8394463,0,7,8,0,1.054447,-8,1,0,-6
"2512","E0",6,26047,24636,"No",0.945828694283411,"02.02.2016","Crystal Palace","Bournemouth",1,2,14,8,3,4,11,15,3,4,0,0,2.42,3.19,3.12,2.24,1.63,0,3,0.3945922,0.2993458,0.3060619,1.483123,1.217532,-1,6,-1,-3,0.2655909,-4,-1,0,-6
"2513","E0",6,32773,32021,"No",0.977054282488634,"02.02.2016","Leicester","Liverpool",2,0,13,14,6,2,6,7,0,1,0,0,2.58,3.28,2.81,2.06,1.76,3,0,0.369722,0.2908179,0.3394601,1.399984,1.309198,2,-1,4,3,0.09078583,-1,-1,0,-6
"2514","E0",6,75500,75286,"No",0.997165562913907,"02.02.2016","Man United","Stoke",3,0,15,10,5,0,13,13,2,1,0,0,1.67,3.67,5.73,2.25,1.63,3,0,0.5725772,0.260546,0.1668768,1.978278,0.7611764,3,5,5,3,1.217101,0,1,0,-6
"2515","E0",6,27244,26972,"No",0.99001615034503,"02.02.2016","Norwich","Tottenham",0,3,10,17,2,6,8,9,2,2,0,0,4.37,3.64,1.84,1.89,1.91,0,3,0.218553,0.2623837,0.5190633,0.9180426,1.819574,-3,-7,-4,-3,-0.9015311,-1,0,0,-6
"2516","E0",6,48707,43071,"No",0.884287679389,"02.02.2016","Sunderland","Man City",0,1,11,6,2,2,6,15,1,4,0,0,7.06,4.49,1.47,1.66,2.21,0,3,0.1355913,0.2132015,0.6512072,0.6199754,2.166823,-1,5,0,-3,-1.546848,-9,-3,0,-6
"2517","E0",6,26850,24631,"No",0.917355679702048,"02.02.2016","West Brom","Swansea",1,1,17,18,7,4,12,13,0,0,0,0,2.61,3.01,3.01,2.71,1.45,1,1,0.3657351,0.3171324,0.3171324,1.414338,1.26853,0,-1,3,0,0.145808,-1,0,0,-6
"2518","E0",6,35345,34910,"No",0.987692742962229,"02.02.2016","West Ham","Aston Villa",2,0,25,6,6,2,9,11,3,0,0,1,1.88,3.46,4.42,2.16,1.68,3,0,0.5079515,0.2759968,0.2160518,1.799851,0.924152,2,19,4,3,0.8756992,-2,3,-1,-6
"2519","E0",6,39571,38124,"No",0.963432816961917,"03.02.2016","Everton","Newcastle",3,0,18,7,7,3,8,15,1,2,0,1,1.65,4.03,5.12,1.63,2.26,3,0,0.5774689,0.2364327,0.1860984,1.968839,0.7947278,3,11,4,3,1.174112,-7,-1,-1,-6
"2520","E0",6,21577,20594,"No",0.954442230152477,"03.02.2016","Watford","Chelsea",0,0,12,12,3,4,10,13,2,1,0,0,4.1,3.36,1.98,2.23,1.65,1,1,0.2330489,0.2843751,0.482576,0.9835218,1.732103,0,0,-1,0,-0.7485813,-3,1,0,-6
"2521","E0",6,42682,33690,"No",0.789325711072583,"06.02.2016","Aston Villa","Norwich",2,0,10,12,3,4,10,11,0,2,0,0,2.38,3.18,3.18,2.27,1.62,3,0,0.4005038,0.2997481,0.2997481,1.501259,1.198992,2,-2,-1,3,0.302267,-1,-2,0,-6
"2522","E0",6,45000,43910,"No",0.975777777777778,"06.02.2016","Liverpool","Sunderland",2,2,16,7,5,2,4,12,1,1,0,0,1.44,4.46,7.82,1.76,2.04,1,1,0.6635642,0.2142449,0.1221909,2.204938,0.5808175,0,9,3,0,1.62412,-8,0,0,-6
"2523","E0",6,55017,54041,"No",0.982260028718396,"06.02.2016","Man City","Leicester",1,3,22,14,4,7,9,15,2,2,0,0,1.6,4.06,5.75,1.7,2.12,0,3,0.5979611,0.2356497,0.1663892,2.029533,0.7348172,-2,8,-3,-3,1.294716,-6,0,0,-6
"2524","E0",6,52338,49754,"No",0.950628606366311,"06.02.2016","Newcastle","West Brom",1,0,19,7,7,0,12,12,0,3,0,0,2.14,3.28,3.63,2.25,1.63,3,0,0.4460362,0.2910114,0.2629524,1.62912,1.079869,1,12,7,3,0.5492511,0,-3,0,-6
"2525","E0",6,32384,30751,"No",0.949573863636364,"06.02.2016","Southampton","West Ham",1,0,8,18,2,2,17,10,1,2,1,0,1.73,3.64,5.14,2.12,1.71,3,0,0.5519219,0.2623145,0.1857636,1.91808,0.8196053,1,-10,0,3,1.098475,7,-1,1,-6
"2526","E0",6,30089,27534,"No",0.915085247100269,"06.02.2016","Stoke","Everton",0,3,11,14,3,6,11,8,1,0,0,0,2.6,3.28,2.79,1.98,1.81,0,3,0.3670287,0.2909374,0.3420339,1.392023,1.317039,-3,-3,-3,-3,0.07498436,3,1,0,-6
"2527","E0",6,21088,20711,"No",0.98212253414264,"06.02.2016","Swansea","Crystal Palace",1,1,19,12,3,2,11,14,1,2,0,0,2.23,3.2,3.49,2.36,1.57,1,1,0.4281109,0.2983398,0.2735494,1.582672,1.118988,0,7,1,0,0.4636846,-3,-1,0,-6
"2528","E0",6,36284,35776,"No",0.985999338551428,"06.02.2016","Tottenham","Watford",1,0,26,3,9,0,12,9,0,1,0,0,1.49,4.22,7.19,1.87,1.91,3,0,0.6408971,0.2262883,0.1328146,2.14898,0.624732,1,23,9,3,1.524248,3,-1,0,-6
"2529","E0",6,11239,11189,"No",0.995551205623276,"07.02.2016","Bournemouth","Arsenal",0,2,17,10,4,5,6,8,0,1,0,0,3.72,3.41,2.05,2.02,1.77,0,3,0.2560463,0.2793233,0.4646304,1.047462,1.673214,-2,7,-1,-3,-0.6257522,-2,-1,0,-6
"2530","E0",6,42000,41500,"No",0.988095238095238,"07.02.2016","Chelsea","Man United",1,1,16,17,5,7,6,9,0,3,0,0,2.09,3.26,3.83,2.34,1.58,1,1,0.45729,0.2931706,0.2495394,1.665041,1.041789,0,-1,-2,0,0.6232516,-3,-3,0,-6
"2531","E0",6,11239,11189,"No",0.995551205623276,"13.02.2016","Bournemouth","Stoke",1,3,11,11,2,6,7,18,4,2,0,0,2.05,3.35,3.82,2.14,1.7,0,3,0.4654216,0.2848102,0.2497681,1.681075,1.034115,-2,0,-4,-3,0.6469604,-11,2,0,-6
"2532","E0",6,42000,41500,"No",0.988095238095238,"13.02.2016","Chelsea","Newcastle",5,1,15,10,5,4,16,14,0,1,1,0,1.44,4.55,7.42,1.65,2.22,3,0,0.6620089,0.2095149,0.1284761,2.195542,0.5949433,4,5,1,3,1.600598,2,-1,1,-6
"2533","E0",6,26047,24636,"No",0.945828694283411,"13.02.2016","Crystal Palace","Watford",1,2,14,10,7,3,11,16,0,2,0,0,2.23,3.2,3.51,2.34,1.59,0,3,0.4287792,0.2988055,0.2724153,1.585143,1.116051,-1,4,4,-3,0.4690918,-5,-2,0,-6
"2534","E0",6,39571,38124,"No",0.963432816961917,"13.02.2016","Everton","West Brom",0,1,34,5,6,1,9,12,1,3,0,0,1.52,4.13,6.82,1.92,1.88,0,3,0.62857,0.2313381,0.1400919,2.117048,0.6516137,-1,29,5,-3,1.465435,-3,-2,0,-6
"2535","E0",6,27244,26972,"No",0.99001615034503,"13.02.2016","Norwich","West Ham",2,2,13,11,3,6,16,11,2,2,0,0,2.41,3.33,3.02,1.99,1.8,1,1,0.3965521,0.2869941,0.3164538,1.47665,1.236356,0,2,-3,0,0.2402948,5,0,0,-6
"2536","E0",6,48707,43071,"No",0.884287679389,"13.02.2016","Sunderland","Man United",2,1,21,12,5,6,7,15,2,3,0,0,5,3.6,1.76,2.15,1.69,3,0,0.191212,0.2655722,0.5432158,0.8392081,1.89522,1,9,-1,3,-1.056012,-8,-1,0,-6
"2537","E0",6,21088,20711,"No",0.98212253414264,"13.02.2016","Swansea","Southampton",0,1,13,13,2,5,10,12,0,3,0,0,3.11,3.18,2.43,2.4,1.55,0,3,0.3069535,0.3001966,0.3928499,1.221057,1.478746,-1,0,-3,-3,-0.2576893,-2,-3,0,-6
"2538","E0",6,60704,59944,"No",0.987480231945177,"14.02.2016","Arsenal","Leicester",2,1,24,7,6,3,9,10,4,3,0,1,1.72,3.95,4.71,1.76,2.05,3,0,0.5553632,0.241829,0.2028078,1.907919,0.8502524,1,17,3,3,1.057666,-1,1,-1,-6
"2539","E0",6,42682,33690,"No",0.789325711072583,"14.02.2016","Aston Villa","Liverpool",0,6,6,11,1,9,10,9,3,1,0,0,4.59,3.49,1.84,2.23,1.65,0,3,0.207911,0.2734416,0.5186474,0.8971745,1.829384,-6,-5,-8,-3,-0.9322094,1,2,0,-6
"2540","E0",6,55017,54041,"No",0.982260028718396,"14.02.2016","Man City","Tottenham",1,2,19,6,4,3,12,17,1,3,0,0,2.06,3.53,3.61,1.72,2.11,0,3,0.464208,0.2708976,0.2648943,1.663522,1.065581,-1,13,1,-3,0.5979411,-5,-2,0,-6
"2541","E0",6,32773,32021,"No",0.977054282488634,"27.02.2016","Leicester","Norwich",1,0,13,9,3,1,9,11,0,2,0,0,1.54,4.24,6.11,1.74,2.08,3,0,0.6190979,0.224861,0.156041,2.082155,0.6929842,1,4,2,3,1.389171,-2,-2,0,-6
"2542","E0",6,32384,30751,"No",0.949573863636364,"27.02.2016","Southampton","Chelsea",1,2,7,16,2,4,10,11,3,1,0,0,2.83,3.22,2.58,2.16,1.68,0,3,0.3360462,0.295345,0.3686088,1.303484,1.401171,-1,-9,-2,-3,-0.09768785,-1,2,0,-6
"2543","E0",6,30089,27534,"No",0.915085247100269,"27.02.2016","Stoke","Aston Villa",2,1,11,5,3,1,7,15,0,3,0,0,1.67,3.63,5.67,2.27,1.62,3,0,0.5699345,0.2622013,0.1678643,1.972005,0.7657941,1,6,2,3,1.20621,-8,-3,0,-6
"2544","E0",6,21577,20594,"No",0.954442230152477,"27.02.2016","Watford","Bournemouth",0,0,14,11,1,3,14,17,3,1,0,0,2.37,3.22,3.1,2.16,1.69,1,1,0.3999135,0.2943462,0.3057403,1.494087,1.211567,0,3,-2,0,0.2825195,-3,2,0,-6
"2545","E0",6,26850,24631,"No",0.917355679702048,"27.02.2016","West Brom","Crystal Palace",3,2,11,15,5,2,14,16,2,2,0,0,2.7,3.07,2.81,2.45,1.54,3,0,0.3520714,0.3096393,0.3382892,1.365854,1.324507,1,-4,3,3,0.04134646,-2,0,0,-6
"2546","E0",6,35345,34910,"No",0.987692742962229,"27.02.2016","West Ham","Sunderland",1,0,9,13,3,4,11,9,1,0,0,0,1.84,3.58,4.39,1.93,1.86,3,0,0.5173036,0.2658767,0.2168197,1.817787,0.9163359,1,-4,-1,3,0.9014516,2,1,0,-6
"2547","E0",6,36284,35776,"No",0.985999338551428,"28.02.2016","Tottenham","Swansea",2,1,34,10,14,4,11,14,2,3,0,0,1.45,4.27,7.83,1.96,1.83,3,0,0.6558394,0.2227089,0.1214517,2.190227,0.5870641,1,24,10,3,1.603163,-3,-1,0,-6
"2548","E0",6,75500,75286,"No",0.997165562913907,"28.02.2016","Man United","Arsenal",3,2,7,13,5,5,21,15,4,3,0,0,3.17,3.21,2.37,2.27,1.62,3,0,0.3007436,0.296996,0.4022604,1.199227,1.503777,1,-6,0,3,-0.3045505,6,1,0,-6
"2549","E0",6,42682,33690,"No",0.789325711072583,"01.03.2016","Aston Villa","Everton",1,3,14,10,5,7,8,7,3,1,0,0,4.4,3.53,1.87,2,1.81,0,3,0.2174197,0.2710047,0.5115757,0.9232636,1.805732,-2,4,-2,-3,-0.882468,1,2,0,-6
"2550","E0",6,11239,11189,"No",0.995551205623276,"01.03.2016","Bournemouth","Southampton",2,0,9,6,4,1,11,18,0,0,0,0,2.87,3.17,2.63,2.29,1.62,3,0,0.3337096,0.3021282,0.3641622,1.303257,1.394615,2,3,3,3,-0.09135776,-7,0,0,-6
"2551","E0",6,32773,32021,"No",0.977054282488634,"01.03.2016","Leicester","West Brom",2,2,22,11,5,3,10,8,0,2,0,0,1.7,3.67,5.44,2.13,1.71,1,1,0.5631534,0.2608612,0.1759854,1.950321,0.7888175,0,11,2,0,1.161504,2,-2,0,-6
"2552","E0",6,27244,26972,"No",0.99001615034503,"01.03.2016","Norwich","Chelsea",1,2,13,10,2,2,17,5,3,2,0,0,5.26,3.89,1.68,1.83,1.97,0,3,0.1823773,0.2466079,0.5710148,0.7937399,1.959652,-1,3,0,-3,-1.165912,12,1,0,-6
"2553","E0",6,48707,43071,"No",0.884287679389,"01.03.2016","Sunderland","Crystal Palace",2,2,17,13,6,5,11,14,1,1,0,0,2.46,3.24,3.03,2.18,1.68,1,1,0.3889325,0.2953006,0.315767,1.462098,1.242601,0,4,1,0,0.2194965,-3,0,0,-6
"2554","E0",6,60704,59944,"No",0.987480231945177,"02.03.2016","Arsenal","Swansea",1,2,18,11,4,2,8,11,0,2,0,0,1.36,4.9,9.25,1.76,2.04,0,3,0.7019622,0.1948303,0.1032074,2.300717,0.5044526,-1,7,2,-3,1.796264,-3,-2,0,-6
"2555","E0",6,45000,43910,"No",0.975777777777778,"02.03.2016","Liverpool","Man City",3,0,11,4,7,2,14,14,0,1,0,0,2.57,3.33,2.79,1.93,1.87,3,0,0.3713443,0.286593,0.3420627,1.400626,1.312781,3,7,5,3,0.08784489,0,-1,0,-6
"2556","E0",6,75500,75286,"No",0.997165562913907,"02.03.2016","Man United","Watford",1,0,14,13,3,3,7,17,1,2,0,0,1.65,3.71,5.87,2.12,1.71,3,0,0.5794299,0.2576979,0.1628721,1.995988,0.7463143,1,1,0,3,1.249673,-10,-1,0,-6
"2557","E0",6,30089,27534,"No",0.915085247100269,"02.03.2016","Stoke","Newcastle",1,0,9,5,2,3,11,6,1,0,0,0,1.97,3.39,4.07,2.05,1.76,3,0,0.4842262,0.281394,0.2343798,1.734073,0.9845333,1,4,-1,3,0.7495394,5,1,0,-6
"2558","E0",6,35345,34910,"No",0.987692742962229,"02.03.2016","West Ham","Tottenham",1,0,14,9,3,2,10,11,0,3,0,0,3.89,3.47,1.99,1.97,1.82,3,0,0.2453499,0.2750465,0.4796036,1.011096,1.713857,1,5,1,3,-0.7027611,-1,-3,0,-6
"2559","E0",6,42000,41500,"No",0.988095238095238,"05.03.2016","Chelsea","Stoke",1,1,20,16,7,5,9,10,1,2,0,0,1.5,4.23,6.89,1.82,1.98,1,1,0.6360042,0.2255334,0.1384624,2.133546,0.6409207,0,4,2,0,1.492625,-1,-1,0,-6
"2560","E0",6,39571,38124,"No",0.963432816961917,"05.03.2016","Everton","West Ham",2,3,15,17,8,5,12,13,2,3,1,0,1.7,3.91,4.93,1.72,2.1,0,3,0.5619208,0.2443134,0.1937658,1.930076,0.8256108,-1,-2,3,-3,1.104465,-1,-1,1,-6
"2561","E0",6,55017,54041,"No",0.982260028718396,"05.03.2016","Man City","Aston Villa",4,0,22,2,9,1,10,10,0,1,0,0,1.21,6.67,14.95,1.53,2.46,3,0,0.792176,0.1437081,0.06411592,2.520236,0.3360558,4,20,8,3,2.18418,0,-1,0,-6
"2562","E0",6,52338,49754,"No",0.950628606366311,"05.03.2016","Newcastle","Bournemouth",1,3,14,16,3,5,13,8,1,3,0,0,2.63,3.3,2.74,1.93,1.87,0,3,0.3627363,0.2890898,0.3481739,1.377299,1.333611,-2,-2,-2,-3,0.04368722,5,-2,0,-6
"2563","E0",6,32384,30751,"No",0.949573863636364,"05.03.2016","Southampton","Sunderland",1,1,16,11,5,3,9,9,2,1,1,0,1.59,3.88,6.19,1.97,1.83,1,1,0.6000025,0.2458773,0.1541202,2.045885,0.7082379,0,5,2,0,1.337647,0,1,1,-6
"2564","E0",6,21088,20711,"No",0.98212253414264,"05.03.2016","Swansea","Norwich",1,0,10,8,3,3,14,15,2,5,0,0,2,3.38,3.99,2.11,1.72,3,0,0.4777901,0.2827161,0.2394938,1.716086,1.001197,1,2,0,3,0.714889,-1,-3,0,-6
"2565","E0",6,36284,35776,"No",0.985999338551428,"05.03.2016","Tottenham","Arsenal",2,2,26,10,11,4,9,10,2,2,0,1,2.36,3.38,3.08,1.8,2,1,1,0.4057686,0.2833177,0.3109136,1.500624,1.216059,0,16,7,0,0.284565,-1,0,-1,-6
"2566","E0",6,21577,20594,"No",0.954442230152477,"05.03.2016","Watford","Leicester",0,1,11,14,4,7,10,11,2,2,0,0,2.94,3.25,2.5,2.11,1.71,0,3,0.3246105,0.2936476,0.3817419,1.267479,1.438873,-1,-3,-3,-3,-0.1713943,-1,0,0,-6
"2567","E0",6,26047,24636,"No",0.945828694283411,"06.03.2016","Crystal Palace","Liverpool",1,2,14,19,4,5,12,16,1,2,0,1,3.63,3.39,2.1,2.07,1.74,0,3,0.2632017,0.2818354,0.4549629,1.07144,1.646724,-1,-5,-1,-3,-0.5752837,-4,-1,-1,-6
"2568","E0",6,26850,24631,"No",0.917355679702048,"06.03.2016","West Brom","Man United",1,0,9,7,2,1,8,7,1,0,0,1,4.1,3.32,1.99,2.29,1.61,3,0,0.2328158,0.2875135,0.4796707,0.9859609,1.726526,1,2,1,3,-0.7405648,1,1,-1,-6
"2569","E0",6,11239,11189,"No",0.995551205623276,"12.03.2016","Bournemouth","Swansea",3,2,12,12,4,4,12,11,1,0,0,0,1.95,3.34,4.26,2.25,1.63,3,0,0.489817,0.285971,0.224212,1.755422,0.958607,1,0,0,3,0.796815,1,1,0,-6
"2570","E0",6,27244,26972,"No",0.99001615034503,"12.03.2016","Norwich","Man City",0,0,5,15,0,3,15,10,3,1,0,0,5.86,4,1.6,1.79,2.01,1,1,0.1631987,0.2390861,0.5977152,0.7286822,2.032232,0,-10,-3,0,-1.30355,5,2,0,-6
"2571","E0",6,30089,27534,"No",0.915085247100269,"12.03.2016","Stoke","Southampton",1,2,13,11,2,4,13,12,1,2,0,1,2.68,3.14,2.8,2.37,1.57,0,3,0.3557901,0.303668,0.3405419,1.371038,1.325294,-1,2,-2,-3,0.04574444,1,-1,-1,-6
"2572","E0",6,42682,33690,"No",0.789325711072583,"13.03.2016","Aston Villa","Tottenham",0,2,11,19,2,8,6,6,0,0,0,0,6.97,4.26,1.49,1.9,1.89,0,3,0.136724,0.2237011,0.6395749,0.6338732,2.142426,-2,-8,-6,-3,-1.508553,0,0,0,-6
"2573","E0",6,32773,32021,"No",0.977054282488634,"14.03.2016","Leicester","Newcastle",1,0,10,13,1,2,4,9,0,0,0,0,1.59,4.08,5.76,1.74,2.07,3,0,0.6003311,0.2339525,0.1657164,2.034946,0.7311017,1,-3,-1,3,1.303844,-5,0,0,-6
"2574","E0",6,42000,41500,"No",0.988095238095238,"19.03.2016","Chelsea","West Ham",2,2,22,13,5,6,13,14,3,5,0,0,1.72,3.78,4.89,1.83,1.97,1,1,0.5534755,0.251846,0.1946785,1.912273,0.8358815,0,9,-1,0,1.076391,-1,-2,0,-6
"2575","E0",6,26047,24636,"No",0.945828694283411,"19.03.2016","Crystal Palace","Leicester",0,1,12,8,4,3,9,13,1,1,0,0,2.93,3.26,2.48,2.14,1.7,0,3,0.3246516,0.2917881,0.3835602,1.265743,1.442469,-1,4,1,-3,-0.1767257,-4,0,0,-6
"2576","E0",6,39571,38124,"No",0.963432816961917,"19.03.2016","Everton","Arsenal",0,2,8,11,2,3,7,10,0,0,0,0,2.62,3.48,2.63,1.7,2.14,0,3,0.3637592,0.2738647,0.3623761,1.365142,1.360993,-2,-3,-1,-3,0.004149345,-3,0,0,-6
"2577","E0",6,21088,20711,"No",0.98212253414264,"19.03.2016","Swansea","Aston Villa",1,0,10,12,1,2,9,10,3,2,0,0,1.66,3.73,5.58,2.15,1.69,3,0,0.5738778,0.2553987,0.1707235,1.977032,0.7675692,1,-2,-1,3,1.209463,-1,1,0,-6
"2578","E0",6,21577,20594,"No",0.954442230152477,"19.03.2016","Watford","Stoke",1,2,9,9,4,6,10,14,3,1,0,0,2.39,3.16,3.17,2.37,1.58,0,3,0.3983632,0.3012937,0.3003432,1.496383,1.202323,-1,0,-2,-3,0.2940599,-4,2,0,-6
"2579","E0",6,26850,24631,"No",0.917355679702048,"19.03.2016","West Brom","Norwich",0,1,10,7,0,1,8,13,1,2,0,0,2.23,3.2,3.45,2.35,1.58,0,3,0.4267574,0.2973965,0.2758461,1.577669,1.124935,-1,3,-1,-3,0.4527339,-5,-1,0,-6
"2580","E0",6,55017,54041,"No",0.982260028718396,"20.03.2016","Man City","Man United",0,1,26,5,2,3,9,12,1,1,0,0,1.83,3.62,4.42,1.93,1.86,0,3,0.5209549,0.2633556,0.2156895,1.82622,0.910424,-1,21,-1,-3,0.9157963,-3,0,0,-6
"2581","E0",6,52338,49754,"No",0.950628606366311,"20.03.2016","Newcastle","Sunderland",1,1,17,14,8,4,14,7,4,1,0,0,2.11,3.34,3.61,2.01,1.79,1,1,0.4512179,0.2850508,0.2637312,1.638705,1.076245,0,3,4,0,0.56246,7,3,0,-6
