"","Division","Season","Date","Covid19","Home","Away","HG","AG","HS","AS","HST","AST","HF","AF","HY","AY","HR","AR","AvgH","AvgD","AvgA","Avg.2.5","Avg.2.5.1","HP","AP","ProbH","ProbD","ProbA","HEP","AEP","goalsDiff","shotsDiff","shotsTargetDiff","pointsDiff","expPointsDiff","foulsDiff","yellowDiff","redDiff","Season_c"
"3464","P1",10,"23.08.2019","Yes","Setubal","Moreirense",0,0,18,5,1,2,18,27,3,1,0,0,2.57,3.02,2.89,2.41,1.55,1,1,0.364928,0.3105513,0.3245207,1.405335,1.284113,0,13,-1,0,0.1212218,-9,2,0,0
"3465","P1",10,"23.08.2019","Yes","Rio Ave","Aves",5,1,17,7,9,1,17,15,0,3,0,0,1.8,3.61,4.34,1.94,1.86,3,0,0.5226404,0.2605963,0.2167633,1.828517,0.9108862,4,10,8,3,0.9176313,2,-3,0,0
"3466","P1",10,"24.08.2019","Yes","Benfica","Porto",0,2,6,11,1,5,15,12,2,5,0,0,1.9,3.43,4.03,2,1.81,0,3,0.4937297,0.2734946,0.2327758,1.754684,0.9718219,-2,-5,-4,-3,0.7828617,3,-3,0,0
"3467","P1",10,"24.08.2019","Yes","Boavista","Pacos Ferreira",1,1,15,14,2,5,17,17,5,2,0,0,2.14,3.13,3.58,2.49,1.52,1,1,0.4383136,0.2996777,0.2620087,1.614619,1.085704,0,1,-3,0,0.5289148,0,3,0,0
"3468","P1",10,"25.08.2019","Yes","Maritimo","Tondela",2,3,15,10,5,7,11,13,2,5,0,0,2.02,3.16,3.94,2.29,1.6,0,3,0.4646989,0.2970544,0.2382467,1.691151,1.011794,-1,5,-2,-3,0.6793568,-2,-3,0,0
"3469","P1",10,"25.08.2019","Yes","Santa Clara","Belenenses",0,0,15,6,3,1,10,12,2,1,0,0,2.11,3.2,3.58,2.17,1.67,1,1,0.4446894,0.2932171,0.2620935,1.627285,1.079498,0,9,2,0,0.5477878,-2,1,0,0
"3470","P1",10,"25.08.2019","Yes","Portimonense","Sp Lisbon",1,3,16,11,2,6,16,13,1,0,0,0,4.15,3.54,1.85,1.81,1.99,0,3,0.2264719,0.2654967,0.5080315,0.9449123,1.789591,-2,5,-4,-3,-0.8446788,3,1,0,0
"3471","P1",10,"25.08.2019","Yes","Gil Vicente","Sp Braga",1,1,15,8,6,4,13,13,2,2,0,0,4.85,3.55,1.73,2.03,1.77,1,1,0.1934361,0.2642719,0.542292,0.8445802,1.891148,0,7,2,0,-1.046568,0,0,0,0
"3472","P1",10,"25.08.2019","Yes","Guimaraes","Famalicao",1,1,18,15,4,3,16,12,4,1,0,0,1.73,3.54,4.9,2.07,1.75,1,1,0.5429584,0.2653441,0.1916976,1.894219,0.8404367,0,3,1,0,1.053782,4,3,0,0
"3473","P1",10,"30.08.2019","Yes","Moreirense","Portimonense",1,0,9,10,3,2,21,23,2,5,0,1,2.3,3.27,3.12,2.09,1.74,3,0,0.4097448,0.2881997,0.3020555,1.517434,1.194366,1,-1,1,3,0.323068,-2,-3,-1,0
"3474","P1",10,"30.08.2019","Yes","Belenenses","Boavista",0,1,9,12,3,7,17,20,3,4,1,0,2.43,3.04,3.09,2.4,1.56,0,3,0.386735,0.3091336,0.3041314,1.469339,1.221528,-1,-3,-4,-3,0.2478108,-3,-1,1,0
"3475","P1",10,"31.08.2019","Yes","Aves","Famalicao",2,3,18,12,6,7,21,11,5,3,1,1,2.41,3.26,2.9,2.02,1.78,0,3,0.3890599,0.2876179,0.3233222,1.454798,1.257584,-1,6,-1,-3,0.1972131,10,2,0,0
"3476","P1",10,"31.08.2019","Yes","Pacos Ferreira","Maritimo",0,1,21,9,3,2,19,15,1,4,0,1,2.04,3.24,3.74,2.27,1.61,0,3,0.4597523,0.2894737,0.250774,1.668731,1.041796,-1,12,1,-3,0.626935,4,-3,-1,0
"3477","P1",10,"31.08.2019","Yes","Sp Lisbon","Rio Ave",2,3,9,6,5,3,18,14,2,2,1,0,1.37,4.92,7.54,1.47,2.6,0,3,0.6848598,0.1907028,0.1244374,2.245282,0.564015,-1,3,2,-3,1.681267,4,0,1,0
"3478","P1",10,"31.08.2019","Yes","Gil Vicente","Setubal",0,0,15,8,2,3,16,18,3,6,0,0,2.21,3.12,3.42,2.28,1.61,1,1,0.4247128,0.3008382,0.2744489,1.574977,1.124185,0,7,-1,0,0.4507917,-2,-3,0,0
"3479","P1",10,"01.09.2019","Yes","Tondela","Santa Clara",0,0,11,13,4,4,9,11,2,2,1,0,2.31,3.2,3.14,2.26,1.62,1,1,0.4069103,0.2937384,0.2993512,1.514469,1.191792,0,-2,0,0,0.3226773,-2,0,1,0
"3480","P1",10,"01.09.2019","Yes","Porto","Guimaraes",3,0,18,8,10,3,19,7,3,3,0,2,1.18,6.78,14.55,1.48,2.61,3,0,0.7967233,0.1386628,0.06461398,2.528833,0.3325047,3,10,7,3,2.196328,12,0,-2,0
"3481","P1",10,"01.09.2019","Yes","Sp Braga","Benfica",0,4,11,12,2,6,10,16,2,1,0,0,5.02,3.94,1.64,1.72,2.1,0,3,0.1874384,0.2388174,0.5737442,0.8011325,1.96005,-4,-1,-4,-3,-1.158918,-6,1,0,0
"3482","P1",10,"08.09.2019","Yes","Rio Ave","Guimaraes",1,1,6,15,2,5,13,16,2,2,1,0,1.89,3.55,3.92,1.93,1.87,1,1,0.4963919,0.2642763,0.2393318,1.753452,0.9822717,0,-9,-3,0,0.7711803,-3,0,1,0
"3483","P1",10,"13.09.2019","Yes","Setubal","Sp Braga",1,0,7,22,4,6,13,11,1,4,0,1,4.75,3.54,1.76,2.2,1.66,3,0,0.1983863,0.2661963,0.5354175,0.8613551,1.872449,1,-15,-2,3,-1.011094,2,-3,-1,0
"3484","P1",10,"14.09.2019","Yes","Famalicao","Pacos Ferreira",4,2,11,15,5,3,20,18,3,2,0,0,2.09,3.34,3.48,2.07,1.74,3,0,0.4491711,0.2810681,0.2697608,1.628581,1.090351,2,-4,2,3,0.5382309,2,1,0,0
"3485","P1",10,"14.09.2019","Yes","Benfica","Gil Vicente",2,0,13,8,4,1,13,14,1,4,0,0,1.12,8.22,20.22,1.39,2.88,3,0,0.839177,0.1143404,0.0464826,2.631871,0.2537882,2,5,3,3,2.378083,-1,-3,0,0
"3486","P1",10,"14.09.2019","Yes","Guimaraes","Aves",5,1,18,12,8,2,12,15,3,2,0,0,1.53,4.05,6.03,2,1.8,3,0,0.6129295,0.2315511,0.1555194,2.070339,0.6981094,4,6,6,3,1.37223,-3,1,0,0
"3487","P1",10,"15.09.2019","Yes","Maritimo","Belenenses",1,3,12,13,4,7,11,26,2,3,0,0,2.08,3.2,3.68,2.38,1.57,0,3,0.451423,0.2934249,0.2551521,1.647694,1.058881,-2,-1,-3,-3,0.5888126,-15,-1,0,0
"3488","P1",10,"15.09.2019","Yes","Rio Ave","Tondela",2,4,23,5,6,4,15,18,2,3,0,0,1.64,3.97,4.96,1.81,1.99,0,3,0.5734789,0.2369031,0.189618,1.95734,0.8057572,-2,18,2,-3,1.151583,-3,-1,0,0
"3489","P1",10,"15.09.2019","Yes","Santa Clara","Moreirense",2,0,18,12,5,2,13,20,3,2,0,0,2.31,3.07,3.26,2.38,1.57,3,0,0.4063336,0.3057429,0.2879235,1.524744,1.169513,2,6,3,3,0.3552303,-7,1,0,0
"3490","P1",10,"15.09.2019","Yes","Portimonense","Porto",2,3,8,21,4,6,10,14,1,1,0,1,6.8,4.52,1.43,1.6,2.3,0,3,0.1377473,0.2072305,0.6550222,0.6204724,2.172297,-1,-13,-2,-3,-1.551825,-4,0,-1,0
"3491","P1",10,"15.09.2019","Yes","Boavista","Sp Lisbon",1,1,11,13,4,3,22,17,2,6,0,1,4.8,3.58,1.73,2.03,1.77,1,1,0.1954901,0.2621096,0.5424003,0.8485799,1.88931,0,-2,1,0,-1.040731,5,-4,-1,0
"3492","P1",10,"20.09.2019","Yes","Pacos Ferreira","Aves",2,1,15,8,2,3,24,13,5,3,1,0,1.88,3.46,4.13,2.09,1.73,3,0,0.5003607,0.2718723,0.2277671,1.772954,0.9551735,1,7,-1,3,0.8177807,11,2,1,0
"3493","P1",10,"21.09.2019","Yes","Belenenses","Rio Ave",0,2,9,16,2,4,20,13,3,0,0,0,3.19,3.35,2.21,1.94,1.86,0,3,0.294492,0.2804267,0.4250812,1.163903,1.55567,-2,-7,-2,-3,-0.3917677,7,3,0,0
"3494","P1",10,"21.09.2019","Yes","Moreirense","Benfica",1,2,6,20,2,2,12,15,3,2,0,0,8.61,5.02,1.33,1.65,2.21,0,3,0.1088279,0.186655,0.7045172,0.5131385,2.300207,-1,-14,0,-3,-1.787068,-3,1,0,0
"3495","P1",10,"22.09.2019","Yes","Gil Vicente","Boavista",0,0,15,4,6,0,18,19,5,2,0,1,2.25,3.07,3.39,2.46,1.53,1,1,0.417255,0.3058058,0.2769392,1.557571,1.136623,0,11,6,0,0.4209475,-1,3,-1,0
"3496","P1",10,"22.09.2019","Yes","Setubal","Portimonense",0,0,7,7,3,1,17,9,3,0,0,0,2.82,3.08,2.58,2.4,1.55,1,1,0.3323797,0.3043216,0.3632987,1.301461,1.394218,0,0,2,0,-0.09275711,8,3,0,0
"3497","P1",10,"22.09.2019","Yes","Tondela","Guimaraes",1,3,5,20,3,6,9,21,2,4,0,0,3.26,3.38,2.16,1.94,1.86,0,3,0.2878728,0.2776525,0.4344747,1.141271,1.581077,-2,-15,-3,-3,-0.4398057,-12,-2,0,0
"3498","P1",10,"22.09.2019","Yes","Porto","Santa Clara",2,0,19,6,7,2,25,11,4,4,0,0,1.16,7.12,16.06,1.49,2.55,3,0,0.8096179,0.131904,0.05847801,2.560758,0.3073381,2,13,5,3,2.25342,14,0,0,0
"3499","P1",10,"23.09.2019","Yes","Sp Braga","Maritimo",2,2,26,6,6,3,15,17,2,5,0,1,1.36,4.72,8.43,1.77,2.03,1,1,0.6899101,0.1987877,0.1113022,2.268518,0.5326943,0,20,3,0,1.735824,-2,-3,-1,0
"3500","P1",10,"23.09.2019","Yes","Sp Lisbon","Famalicao",1,2,20,13,5,7,16,14,3,2,0,0,1.54,4.11,5.71,1.58,2.33,0,3,0.6081252,0.227862,0.1640128,2.052238,0.7199003,-1,7,-2,-3,1.332337,2,1,0,0
"3501","P1",10,"27.09.2019","Yes","Boavista","Tondela",0,0,16,5,3,0,21,17,3,4,0,0,2.02,3.28,3.81,2.36,1.58,1,1,0.4659751,0.2869725,0.2470524,1.684898,1.02813,0,11,3,0,0.6567681,4,-1,0,0
"3502","P1",10,"28.09.2019","Yes","Maritimo","Moreirense",2,1,12,12,4,4,13,21,4,6,0,0,2.48,3.07,2.96,2.37,1.57,3,0,0.3779782,0.3053374,0.3166844,1.439272,1.255391,1,0,0,3,0.1838813,-8,-2,0,0
"3503","P1",10,"28.09.2019","Yes","Benfica","Setubal",1,0,13,9,3,2,11,8,4,4,1,0,1.14,7.66,18.02,1.55,2.4,3,0,0.8250225,0.122784,0.05219343,2.597852,0.2793643,1,4,1,3,2.318487,3,0,1,0
"3504","P1",10,"28.09.2019","Yes","Famalicao","Belenenses",3,1,16,9,6,3,15,10,2,2,0,0,1.78,3.51,4.54,2.09,1.73,3,0,0.5265394,0.26702,0.2064406,1.846638,0.8863417,2,7,3,3,0.9602966,5,0,0,0
"3505","P1",10,"29.09.2019","Yes","Guimaraes","Pacos Ferreira",1,0,14,5,4,1,16,23,1,6,0,1,1.52,4.01,6.31,1.95,1.85,3,0,0.6173069,0.2339916,0.1487015,2.085912,0.6800961,1,9,3,3,1.405816,-7,-5,-1,0
"3506","P1",10,"29.09.2019","Yes","Santa Clara","Gil Vicente",1,0,14,7,6,5,17,15,4,1,0,1,2.08,3.2,3.67,2.35,1.58,3,0,0.4511093,0.2932211,0.2556696,1.646549,1.06023,1,7,1,3,0.5863192,2,3,-1,0
"3507","P1",10,"29.09.2019","Yes","Portimonense","Sp Braga",0,1,12,9,5,3,11,23,3,4,0,0,3.42,3.4,2.09,1.91,1.88,0,3,0.2745559,0.2761709,0.4492732,1.099838,1.623991,-1,3,2,-3,-0.5241521,-12,-1,0,0
"3508","P1",10,"29.09.2019","Yes","Rio Ave","Porto",0,1,8,13,1,5,15,15,3,3,0,0,5.69,4.27,1.52,1.59,2.32,0,3,0.1645827,0.2193151,0.6161022,0.7130631,2.067622,-1,-5,-4,-3,-1.354559,0,0,0,0
"3509","P1",10,"30.09.2019","Yes","Aves","Sp Lisbon",0,1,7,15,2,3,12,19,3,2,0,0,5.26,4.19,1.57,1.66,2.21,0,3,0.1783902,0.2239457,0.5976641,0.7591164,2.016938,-1,-8,-1,-3,-1.257822,-7,1,0,0
"3510","P1",10,"05.10.2019","Yes","Aves","Tondela",0,1,12,11,1,2,12,14,1,1,0,0,2.43,3.31,2.84,1.98,1.82,0,3,0.3861343,0.2834762,0.3303895,1.441879,1.274645,-1,1,-1,-3,0.1672342,-2,0,0,0
"3511","P1",10,"25.10.2019","Yes","Pacos Ferreira","Rio Ave",0,0,16,4,3,0,19,15,0,1,0,0,2.73,3.18,2.62,2.07,1.75,1,1,0.3447711,0.2959827,0.3592462,1.330296,1.373721,0,12,3,0,-0.04342536,4,-1,0,0
"3512","P1",10,"26.10.2019","Yes","Belenenses","Aves",3,2,11,8,5,2,16,21,3,2,0,0,2.07,3.27,3.6,2.1,1.73,3,0,0.4528929,0.2866937,0.2604134,1.645372,1.067934,1,3,3,3,0.5774385,-5,1,0,0
"3513","P1",10,"26.10.2019","Yes","Gil Vicente","Portimonense",1,1,6,10,2,4,22,20,3,2,1,0,2.45,3.11,2.96,2.3,1.6,1,1,0.3823384,0.3011991,0.3164625,1.448214,1.250587,0,-4,-2,0,0.1976276,2,1,1,0
"3514","P1",10,"26.10.2019","Yes","Setubal","Maritimo",0,0,11,10,2,3,14,20,0,1,0,0,2.25,3,3.46,2.78,1.43,1,1,0.4166165,0.3124624,0.2709211,1.562312,1.125226,0,1,-1,0,0.4370861,-6,-1,0,0
"3515","P1",10,"26.10.2019","Yes","Moreirense","Boavista",1,1,9,23,4,4,18,20,3,4,1,0,2.24,3.07,3.4,2.55,1.5,1,1,0.4186789,0.3054856,0.2758355,1.561522,1.132992,0,-14,0,0,0.4285302,-2,-1,1,0
"3516","P1",10,"27.10.2019","Yes","Tondela","Benfica",0,1,9,12,4,3,17,14,1,2,0,0,9,5.27,1.31,1.59,2.33,0,3,0.1044058,0.1783022,0.717292,0.4915197,2.330178,-1,-3,1,-3,-1.838658,3,-1,0,0
"3517","P1",10,"27.10.2019","Yes","Porto","Famalicao",3,0,19,5,9,2,14,12,0,3,0,0,1.23,6.06,11.31,1.5,2.55,3,0,0.7623557,0.1547356,0.08290871,2.441803,0.4034617,3,14,7,3,2.038341,2,-3,0,0
"3518","P1",10,"27.10.2019","Yes","Sp Lisbon","Guimaraes",3,1,13,13,6,3,7,9,1,1,0,0,1.79,3.65,4.26,1.76,2.05,3,0,0.5233961,0.2566792,0.2199247,1.826868,0.9164532,2,0,3,3,0.9104144,-2,0,0,0
"3519","P1",10,"28.10.2019","Yes","Sp Braga","Santa Clara",2,0,20,8,12,5,18,7,1,1,0,0,1.44,4.49,6.71,1.65,2.19,3,0,0.651331,0.2088901,0.1397789,2.162883,0.6282269,2,12,7,3,1.534656,11,0,0,0
"3520","P1",10,"30.10.2019","Yes","Rio Ave","Moreirense",1,1,20,8,7,4,14,14,1,1,0,0,1.73,3.74,4.54,1.96,1.83,1,1,0.5424099,0.2509008,0.2066892,1.878131,0.8709686,0,12,3,0,1.007162,0,0,0,0
"3521","P1",10,"30.10.2019","Yes","Maritimo","Porto",1,1,6,14,2,5,17,20,4,5,0,0,9.14,4.85,1.33,1.78,2.01,1,1,0.1024935,0.1931527,0.7043538,0.5006332,2.306214,0,-8,-3,0,-1.805581,-3,-1,0,0
"3522","P1",10,"30.10.2019","Yes","Guimaraes","Belenenses",5,0,14,6,6,2,13,13,1,4,0,0,1.42,4.39,7.4,1.82,1.98,3,0,0.6599117,0.2134566,0.1266317,2.193192,0.5933517,5,8,4,3,1.59984,0,-3,0,0
"3523","P1",10,"30.10.2019","Yes","Benfica","Portimonense",4,0,17,8,6,2,14,9,1,1,0,0,1.19,6.47,13.95,1.52,2.46,3,0,0.787879,0.1449113,0.06720975,2.508548,0.3465405,4,9,4,3,2.162008,5,0,0,0
"3524","P1",10,"30.10.2019","Yes","Famalicao","Gil Vicente",2,1,10,12,2,4,17,15,3,1,0,0,1.78,3.59,4.41,1.93,1.87,3,0,0.5264682,0.2610344,0.2124974,1.840439,0.8985265,1,-2,-2,3,0.9419125,2,2,0,0
"3525","P1",10,"31.10.2019","Yes","Pacos Ferreira","Sp Lisbon",1,2,12,12,5,4,19,25,5,7,0,0,3.89,3.42,1.93,1.9,1.89,0,3,0.2407915,0.2738827,0.4853258,0.9962571,1.72986,-1,0,1,-3,-0.733603,-6,-2,0,0
"3526","P1",10,"31.10.2019","Yes","Boavista","Sp Braga",2,0,10,19,2,2,14,8,4,2,0,0,3.75,3.36,1.99,2.16,1.68,3,0,0.2499692,0.2789834,0.4710474,1.028891,1.692126,2,-9,0,3,-0.6632347,6,2,0,0
"3527","P1",10,"31.10.2019","Yes","Santa Clara","Setubal",1,1,20,13,4,3,9,17,3,5,0,1,2.03,3.14,3.89,2.66,1.46,1,1,0.4611806,0.2981518,0.2406675,1.681694,1.020154,0,7,1,0,0.6615393,-8,-2,-1,0
"3528","P1",10,"02.11.2019","Yes","Benfica","Rio Ave",2,0,20,3,4,0,11,14,1,3,0,0,1.3,5.34,9.25,1.52,2.48,3,0,0.7225505,0.1759018,0.1015476,2.343553,0.4805447,2,17,4,3,1.863009,-3,-2,0,0
"3529","P1",10,"02.11.2019","Yes","Moreirense","Guimaraes",1,1,7,15,1,6,21,11,5,3,0,0,3.74,3.36,1.99,2.09,1.72,1,1,0.2504701,0.2787971,0.4707328,1.030207,1.690995,0,-8,-5,0,-0.660788,10,2,0,0
"3530","P1",10,"03.11.2019","Yes","Gil Vicente","Maritimo",2,0,15,8,6,1,18,14,0,0,0,0,1.96,3.26,4.03,2.38,1.56,3,0,0.4790237,0.288002,0.2329743,1.725073,0.9869249,2,7,5,3,0.7381482,4,0,0,0
"3531","P1",10,"03.11.2019","Yes","Tondela","Sp Lisbon",1,0,5,15,3,3,15,13,4,3,0,0,4.55,3.81,1.71,1.7,2.12,3,0,0.2059713,0.2459763,0.5480524,0.8638903,1.890133,1,-10,0,3,-1.026243,2,1,0,0
"3532","P1",10,"03.11.2019","Yes","Porto","Aves",1,0,12,9,4,0,21,15,1,1,0,0,1.11,8.29,21.04,1.43,2.72,3,0,0.8427064,0.1128352,0.04445837,2.640954,0.2462103,1,3,4,3,2.394744,6,0,0,0
"3533","P1",10,"03.11.2019","Yes","Sp Braga","Famalicao",2,2,18,6,5,4,11,15,5,4,0,1,1.48,4.48,5.96,1.61,2.27,1,1,0.6334409,0.2092617,0.1572974,2.109584,0.6811539,0,12,1,0,1.42843,-4,1,-1,0
"3534","P1",10,"04.11.2019","Yes","Belenenses","Pacos Ferreira",1,0,8,16,2,5,22,23,1,4,0,0,2.48,3.15,2.89,2.25,1.63,3,0,0.3780099,0.2976078,0.3243822,1.431638,1.270755,1,-8,-3,3,0.1608831,-1,-3,0,0
"3535","P1",10,"04.11.2019","Yes","Portimonense","Santa Clara",1,1,14,15,4,4,11,15,4,2,0,0,2.16,3.19,3.44,2.3,1.6,1,1,0.4338352,0.2937567,0.2724081,1.595262,1.110981,0,-1,0,0,0.4842811,-4,2,0,0
"3536","P1",10,"04.11.2019","Yes","Setubal","Boavista",1,0,7,27,2,5,8,9,3,4,0,0,2.49,2.83,3.19,3.06,1.36,3,0,0.3758801,0.3307213,0.2933986,1.458362,1.210917,1,-20,-3,3,0.2474446,-1,-1,0,0
"3537","P1",10,"08.11.2019","Yes","Aves","Gil Vicente",1,2,5,5,4,4,19,26,2,3,0,0,2.72,2.99,2.76,2.43,1.55,0,3,0.3453985,0.3142087,0.3403928,1.350404,1.335387,-1,0,0,-3,0.01501733,-7,-1,0,0
"3538","P1",10,"09.11.2019","Yes","Rio Ave","Setubal",1,0,7,10,3,3,14,10,0,1,0,0,1.55,3.9,6.17,2.13,1.71,3,0,0.6065563,0.2410673,0.1523764,2.060736,0.6981964,1,-3,0,3,1.36254,4,-1,0,0
"3539","P1",10,"09.11.2019","Yes","Santa Clara","Benfica",1,2,12,11,3,6,13,10,3,3,0,0,6.86,4.33,1.45,1.84,1.97,0,3,0.1366992,0.216572,0.6467288,0.6266697,2.156758,-1,1,-3,-3,-1.530089,3,0,0,0
"3540","P1",10,"09.11.2019","Yes","Famalicao","Moreirense",3,3,17,9,14,5,15,10,3,3,1,0,1.8,3.58,4.32,1.92,1.87,1,1,0.5209799,0.2619452,0.2170749,1.824885,0.91317,0,8,9,0,0.9117148,5,0,1,0
"3541","P1",10,"10.11.2019","Yes","Maritimo","Portimonense",1,1,15,10,4,2,25,21,4,6,0,0,2.54,3.11,2.85,2.33,1.59,1,1,0.3692833,0.3016011,0.3291156,1.409451,1.288948,0,5,2,0,0.120503,4,-2,0,0
"3542","P1",10,"10.11.2019","Yes","Pacos Ferreira","Tondela",1,0,9,13,2,5,24,24,5,2,1,1,1.98,3.32,3.83,2.24,1.64,3,0,0.4731809,0.2821982,0.2446209,1.701741,1.016061,1,-4,-3,3,0.6856798,0,3,0,0
"3543","P1",10,"10.11.2019","Yes","Sp Lisbon","Belenenses",2,0,19,9,5,3,15,18,4,3,0,0,1.34,4.84,8.6,1.57,2.37,3,0,0.6979958,0.1932468,0.1087575,2.287234,0.5195192,2,10,2,3,1.767715,-3,1,0,0
"3544","P1",10,"10.11.2019","Yes","Guimaraes","Sp Braga",0,2,14,9,2,5,17,16,5,2,0,0,2.26,3.54,2.93,1.71,2.12,0,3,0.414981,0.2649313,0.3200877,1.509874,1.225194,-2,5,-3,-3,0.2846798,1,3,0,0
"3545","P1",10,"10.11.2019","Yes","Boavista","Porto",0,1,7,9,1,1,14,16,3,1,0,0,7.1,3.95,1.49,2.11,1.72,0,3,0.1322302,0.2376796,0.6300902,0.6343702,2.12795,-1,-2,0,-3,-1.49358,-2,2,0,0
"3546","P1",10,"29.11.2019","Yes","Santa Clara","Boavista",1,2,15,17,2,7,17,19,2,2,0,0,2.11,3.02,3.84,2.63,1.48,0,3,0.4448093,0.3107773,0.2444134,1.645205,1.044018,-1,-2,-5,-3,0.6011875,-2,0,0,0
"3547","P1",10,"30.11.2019","Yes","Moreirense","Aves",3,2,18,12,5,3,11,18,1,2,0,1,1.99,3.29,3.84,2.12,1.71,3,0,0.4710111,0.2848973,0.2440917,1.69793,1.017172,1,6,2,3,0.6807582,-7,-1,-1,0
"3548","P1",10,"30.11.2019","Yes","Benfica","Maritimo",4,0,12,12,9,1,12,13,3,2,1,0,1.13,7.83,18.22,1.49,2.55,3,0,0.8289561,0.1196322,0.05141166,2.606501,0.2738672,4,0,8,3,2.332633,-1,1,1,0
"3549","P1",10,"30.11.2019","Yes","Portimonense","Famalicao",2,1,12,12,5,4,21,17,1,1,0,0,2,3.58,3.49,1.76,2.05,3,0,0.4691036,0.2620691,0.2688273,1.66938,1.068551,1,0,1,3,0.600829,4,0,0,0
"3550","P1",10,"01.12.2019","Yes","Tondela","Belenenses",0,1,15,11,3,3,14,16,2,3,0,0,2.03,3.22,3.75,2.24,1.64,0,3,0.4604543,0.2902864,0.2492593,1.671649,1.038064,-1,4,0,-3,0.6335851,-2,-1,0,0
"3551","P1",10,"01.12.2019","Yes","Setubal","Guimaraes",1,1,17,13,4,3,16,15,2,1,0,0,4.17,3.35,1.89,2.29,1.61,1,1,0.2246623,0.2796543,0.4956835,0.9536411,1.766705,0,4,1,0,-0.8130635,1,1,0,0
"3552","P1",10,"01.12.2019","Yes","Gil Vicente","Sp Lisbon",3,1,7,9,4,2,14,13,4,2,0,0,4.13,3.4,1.88,2.15,1.69,3,0,0.2266795,0.275349,0.4979715,0.9553875,1.769264,2,-2,2,3,-0.813876,1,2,0,0
"3553","P1",10,"02.12.2019","Yes","Sp Braga","Rio Ave",2,0,12,9,4,2,20,12,2,2,0,0,1.56,4.12,5.43,1.69,2.14,3,0,0.600264,0.2272844,0.1724515,2.028077,0.7446391,2,3,2,3,1.283437,8,0,0,0
"3554","P1",10,"02.12.2019","Yes","Porto","Pacos Ferreira",2,0,8,5,6,4,18,13,2,3,0,0,1.18,6.64,14.84,1.55,2.39,3,0,0.7954022,0.1413516,0.06324626,2.527558,0.3310904,2,3,2,3,2.196468,5,-1,0,0
"3555","P1",10,"06.12.2019","Yes","Boavista","Benfica",1,4,9,11,5,6,17,10,4,4,0,0,6.26,3.82,1.55,2.06,1.75,0,3,0.1497577,0.2454144,0.6048279,0.6946875,2.059898,-3,-2,-1,-3,-1.36521,7,0,0,0
"3556","P1",10,"07.12.2019","Yes","Maritimo","Santa Clara",2,2,12,6,7,2,12,19,3,4,0,0,2.5,3.04,2.96,2.46,1.53,1,1,0.3749583,0.3083539,0.3166878,1.433229,1.258417,0,6,5,0,0.1748117,-7,-1,0,0
"3557","P1",10,"07.12.2019","Yes","Famalicao","Tondela",2,3,27,8,10,5,16,18,2,7,0,0,1.96,3.53,3.67,1.82,1.98,0,3,0.478629,0.2657544,0.2556166,1.701641,1.032604,-1,19,5,-3,0.6690373,-2,-5,0,0
"3558","P1",10,"07.12.2019","Yes","Aves","Sp Braga",1,0,6,13,1,2,24,17,5,5,0,0,6.3,4.42,1.47,1.7,2.12,3,0,0.1490079,0.2123868,0.6386053,0.6594105,2.128203,1,-7,-1,3,-1.468792,7,0,0,0
"3559","P1",10,"08.12.2019","Yes","Guimaraes","Portimonense",2,0,10,13,5,2,15,9,1,1,0,0,1.52,4.24,5.78,1.67,2.17,3,0,0.6167257,0.2210904,0.1621839,2.071268,0.7076421,2,-3,3,3,1.363625,6,0,0,0
"3560","P1",10,"08.12.2019","Yes","Pacos Ferreira","Setubal",2,3,21,9,4,4,24,16,4,5,0,0,2.01,3.11,4.05,2.68,1.46,0,3,0.466723,0.3016441,0.2316329,1.701813,0.9965428,-1,12,0,-3,0.7052703,8,-1,0,0
"3561","P1",10,"08.12.2019","Yes","Sp Lisbon","Moreirense",1,0,28,9,9,1,16,11,3,4,0,1,1.34,4.87,8.7,1.65,2.2,3,0,0.6997034,0.1925262,0.1077704,2.291636,0.5158374,1,19,8,3,1.775799,5,-1,-1,0
"3562","P1",10,"08.12.2019","Yes","Belenenses","Porto",1,1,5,16,3,7,21,18,7,2,0,0,9.99,5.23,1.29,1.66,2.18,1,1,0.09385864,0.1792826,0.7268588,0.4608585,2.359859,0,-11,-4,0,-1.899,3,5,0,0
"3563","P1",10,"09.12.2019","Yes","Rio Ave","Gil Vicente",1,0,9,8,2,4,20,18,3,2,1,0,1.66,3.78,4.94,1.9,1.89,3,0,0.5633213,0.2473845,0.1892942,1.937348,0.8152671,1,1,-2,3,1.122081,2,1,1,0
"3564","P1",10,"13.12.2019","Yes","Portimonense","Rio Ave",1,1,16,9,6,2,18,14,4,3,1,0,2.79,3.32,2.47,1.94,1.86,1,1,0.3367098,0.282958,0.3803322,1.293088,1.423955,0,7,4,0,-0.130867,4,1,1,0
"3565","P1",10,"14.12.2019","Yes","Maritimo","Boavista",1,0,9,11,3,1,19,26,2,1,0,1,2.77,2.99,2.7,2.51,1.51,3,0,0.3387135,0.3137915,0.347495,1.329932,1.356276,1,-2,2,3,-0.02634439,-7,1,-1,0
"3566","P1",10,"14.12.2019","Yes","Benfica","Famalicao",4,0,17,8,6,4,7,7,0,2,0,0,1.2,6.83,11.64,1.34,3.15,3,0,0.7819903,0.1373921,0.08061756,2.483363,0.3792448,4,9,2,3,2.104118,0,-2,0,0
