Div;Season;Capacity;Spectators;Date;Time;HomeTeam;AwayTeam
E1;;;;16.04.2021;18:00;Reading;Cardiff
E1;;;;17.04.2021;12:30;Brentford;Millwall
E1;;;;17.04.2021;12:30;Luton;Watford
E1;;;;17.04.2021;12:30;Middlesbrough;QPR
E1;;;;17.04.2021;12:30;Nott'm Forest;Huddersfield
E1;;;;17.04.2021;12:30;Sheffield Weds;Bristol City
E1;;;;17.04.2021;12:30;Stoke;Preston
E1;;;;17.04.2021;12:30;Swansea;Wycombe
E1;;;;17.04.2021;20:00;Norwich;Bournemouth
E1;;;;18.04.2021;12:00;Rotherham;Birmingham
E1;;;;18.04.2021;15:00;Coventry;Barnsley
E1;;;;20.04.2021;18:00;Brentford;Cardiff
E1;;;;20.04.2021;18:00;Norwich;Watford
E1;;;;20.04.2021;19:00;Preston;Derby
E1;;;;20.04.2021;19:00;Sheffield Weds;Blackburn
E1;;;;20.04.2021;19:00;Swansea;QPR
E1;;;;21.04.2021;18:00;Millwall;Bournemouth
E1;;;;21.04.2021;18:00;Rotherham;Middlesbrough
E1;;;;21.04.2021;19:00;Stoke;Coventry
E1;;;;21.04.2021;19:00;Wycombe;Bristol City
E1;;;;21.04.2021;19:45;Birmingham;Nott'm Forest
E1;;;;21.04.2021;19:45;Huddersfield;Barnsley
E1;;;;21.04.2021;19:45;Luton;Reading
E1;;;;24.04.2021;12:30;Bournemouth;Brentford
E1;;;;24.04.2021;15:00;Barnsley;Rotherham
E1;;;;24.04.2021;15:00;Blackburn;Huddersfield
E1;;;;24.04.2021;15:00;Cardiff;Wycombe
E1;;;;24.04.2021;15:00;Coventry;Preston
E1;;;;24.04.2021;15:00;Derby;Birmingham
E1;;;;24.04.2021;15:00;Middlesbrough;Sheffield Weds
E1;;;;24.04.2021;15:00;Nott'm Forest;Stoke
E1;;;;24.04.2021;15:00;QPR;Norwich
E1;;;;24.04.2021;15:00;Watford;Millwall
E1;;;;25.04.2021;12:00;Reading;Swansea
E1;;;;25.04.2021;13:00;Bristol City;Luton
E1;;;;27.04.2021;19:00;Brentford;Rotherham
E1;;;;01.05.2021;12:30;Sheffield Weds;Nott'm Forest
E1;;;;01.05.2021;15:00;Birmingham;Cardiff
E1;;;;01.05.2021;15:00;Brentford;Watford
E1;;;;01.05.2021;15:00;Huddersfield;Coventry
E1;;;;01.05.2021;15:00;Luton;Middlesbrough
E1;;;;01.05.2021;15:00;Millwall;Bristol City
E1;;;;01.05.2021;15:00;Norwich;Reading
E1;;;;01.05.2021;15:00;Preston;Barnsley
E1;;;;01.05.2021;15:00;Rotherham;Blackburn
E1;;;;01.05.2021;15:00;Stoke;QPR
E1;;;;01.05.2021;15:00;Swansea;Derby
E1;;;;01.05.2021;15:00;Wycombe;Bournemouth
E1;;;;04.05.2021;19:15;Luton;Rotherham
E1;;;;08.05.2021;12:30;Barnsley;Norwich
E1;;;;08.05.2021;12:30;Blackburn;Birmingham
E1;;;;08.05.2021;12:30;Bournemouth;Stoke
E1;;;;08.05.2021;12:30;Bristol City;Brentford
E1;;;;08.05.2021;12:30;Cardiff;Rotherham
E1;;;;08.05.2021;12:30;Coventry;Millwall
E1;;;;08.05.2021;12:30;Derby;Sheffield Weds
E1;;;;08.05.2021;12:30;Middlesbrough;Wycombe
E1;;;;08.05.2021;12:30;Nott'm Forest;Preston
E1;;;;08.05.2021;12:30;QPR;Luton
E1;;;;08.05.2021;12:30;Reading;Huddersfield
E1;;;;08.05.2021;12:30;Watford;Swansea
